,classname,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,numberOfVersionsUntil,numberOfFixesUntil,numberOfRefactoringsUntil,numberOfAuthorsUntil,linesAddedUntil,maxLinesAddedUntil,avgLinesAddedUntil,linesRemovedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,codeChurnUntil,maxCodeChurnUntil,avgCodeChurnUntil,ageWithRespectTo,weightedAgeWithRespectTo,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,bugs,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,Unnamed: 24
1324,org::eclipse::mylyn::internal::xplanner::ui::wizard::ProjectsViewerLabelProvider ,1,1,1,0,1,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,6.42857,0.0,0.0,0.0,0.0,0.0,0.0,6,1,2,4,3,0,0,0,30,3,0,0,0,0,3,9,9,0,0,0,0,0, 
1325,org::eclipse::mylyn::internal::sandbox::ui::planner::TaskPlanContentProvider ,3,1,0,0,2,4,0,0,2,8,4,2.0,4,2,1.0,4,3,1.0,46.0,14.6607,3.39209,0.00127859,0.151673,9.15904,0.235454,1,1,0,1,15,0,1,0,18,6,9,1,0,0,6,10,7,0,0,0,0,0, 
1326,org::eclipse::mylyn::internal::tasks::ui::editors::AttachmentTableLabelProvider ,19,7,0,0,13,23,1,0,3,188,50,8.173910000000001,111,45,4.82609,77,32,3.34783,90.4286,39.2249,15.2548,0.04934359999999999,0.229192,9.58881,0.498529,11,1,1,10,91,0,5,0,122,14,0,5,0,0,14,51,33,0,0,0,0,0, 
1327,org::eclipse::mylyn::internal::sandbox::ui::IncomingPresentation ,2,0,0,0,2,3,0,0,3,6,5,2.0,2,1,0.666667,4,4,1.33333,79.0,55.3571,1.84703,0.00113849,0.136921,9.09329,0.175609,1,2,0,1,3,0,1,0,9,3,19,1,0,0,2,4,3,0,0,0,0,0, 
1328,org::eclipse::mylyn::internal::context::core::ContextCorePlugin ,12,6,0,0,8,14,1,0,2,194,80,13.8571,148,56,10.5714,46,77,3.28571,48.8571,14.8962,7.037160000000001,0.029071,0.20972,9.3603,0.427097,60,1,54,10,120,0,11,0,115,16,0,10,3,0,13,58,27,1,0,0,0,0, 
1329,org::eclipse::mylyn::internal::team::ccvs::CvsChangeSetAdapterFactory ,2,1,0,0,2,2,0,0,2,2,2,1.0,0,0,0.0,2,2,1.0,47.4286,0.285714,1.47969,0.00012282,0.0129128,0.0606472,0.0519443,0,1,0,0,1,0,0,0,10,2,18,0,0,0,2,3,4,0,0,0,0,0, 
1330,org::eclipse::mylyn::internal::tasks::ui::search::StackTraceDuplicateDetector ,6,2,0,0,3,7,0,0,2,14,5,2.0,11,5,1.57143,3,3,0.428571,43.8571,18.4082,4.15475,0.00141643,0.162734,9.19857,0.279504,13,2,1,12,6,0,0,0,70,4,15,0,1,0,3,34,15,0,0,0,0,0, 
1331,org::eclipse::mylyn::internal::monitor::usage::UiUsageMonitorPlugin ,25,8,1,0,19,37,2,1,2,303,78,8.18919,364,64,9.83784,-61,24,-1.64865,92.5714,30.05,15.0832,0.106289,0.227541,9.58115,0.49174,44,1,24,21,703,0,41,0,385,38,0,25,3,2,34,168,69,1,0,0,0,0, 
1332,org::eclipse::mylyn::internal::tasks::ui::workingsets::TaskWorkingSetPage ,29,14,2,1,19,44,1,0,3,690,267,15.6818,445,148,10.1136,245,119,5.56818,91.2857,19.9089,15.0673,0.150819,0.227926,9.58228,0.4935229999999999,15,1,5,10,45,0,7,0,251,10,0,7,3,0,5,67,38,2,1,1,0,0, 
1333,org::eclipse::mylyn::tasks::tests::connector::MockAttachmentHandler ,9,5,0,0,8,10,0,0,3,40,12,4.0,57,39,5.7,-17,7,-1.7,92.0,38.4464,6.12798,0.0132378,0.159827,9.2369,0.246034,2,2,1,1,15,0,1,0,14,6,13,1,0,0,6,7,5,0,0,0,0,0, 
1334,org::eclipse::mylyn::zest::layouts::dataStructures::InternalRelationship ,3,3,0,0,0,8,1,1,3,86,43,10.75,13,6,1.625,73,42,9.125,184.857,60.8671,8.01196,0.08063610000000002,0.0165529,0.205621,0.0101427,6,1,4,2,105,0,6,0,58,15,16,5,0,1,15,21,17,0,0,0,0,0, 
1335,org::eclipse::mylyn::internal::tasks::ui::editors::RichTextAttributeEditor ,27,15,1,0,17,35,0,0,3,582,313,16.6286,218,81,6.228569999999999,364,232,10.4,61.2857,35.5523,9.16586,0.0237302,0.231912,9.454180000000001,0.493136,19,2,7,12,496,0,16,0,347,32,32,16,12,0,20,155,61,1,1,0,0,0, 
1336,org::eclipse::mylyn::internal::tasks::ui::wizards::LocalRepositorySettingsPage ,2,1,0,0,0,2,0,0,1,1,1,0.5,1,1,0.5,0,0,0.0,18.8571,4.71429,0.0,0.0,0.0,0.0,0.0,2,3,1,1,15,0,0,1,26,6,13,0,0,0,3,9,8,0,0,0,0,0, 
1337,org::eclipse::mylyn::internal::sandbox::dev::properties::RepositoryQueryPropertySource ,7,3,0,0,3,9,0,0,2,63,33,7.0,70,54,7.77778,-7,8,-0.777778,70.7143,16.7075,7.48906,0.0330597,0.181527,9.31462,0.345567,6,2,1,5,3,0,6,8,37,3,22,6,0,0,3,22,11,0,0,0,0,0, 
1338,org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::CssConfiguration ,1,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,6.42857,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,3,10,0,1,0,34,5,0,1,2,0,3,18,5,0,0,0,0,0, 
1339,org::eclipse::mylyn::internal::sandbox::ui::views::TaskActivityViewSorter ,5,2,0,0,2,7,0,1,3,30,17,4.28571,25,15,3.57143,5,3,0.714286,48.8571,7.87143,4.17741,0.00387524,0.160399,9.19476,0.270741,4,1,1,3,45,0,13,0,78,10,0,12,0,0,10,22,25,0,0,0,0,0, 
1340,org::eclipse::mylyn::internal::monitor::reports::collectors::FocusedUiViewUsageCollector ,4,1,0,0,4,7,0,0,2,16,5,2.28571,15,5,2.14286,1,3,0.142857,92.5714,32.9464,5.08708,0.00296753,0.151158,9.19612,0.213846,6,2,1,5,21,0,8,3,197,7,24,2,0,6,7,75,26,0,0,0,0,0, 
1341,org::eclipse::mylyn::zest::core::widgets::ZestStyles ,3,3,0,0,0,6,0,0,1,36,16,6.0,204,197,34.0,-168,7,-28.0,103.0,18.996,3.63973,0.0327763,0.0113162,0.104819,0.016312,4,1,4,0,1,0,11,0,38,2,9,0,0,0,2,2,3,0,0,0,0,0, 
1342,org::eclipse::mylyn::internal::wikitext::ui::editor::commands::ShowCheatSheetCommand ,5,5,1,0,0,6,1,0,2,31,22,5.16667,23,15,3.83333,8,7,1.33333,32.7143,5.81567,2.38141,0.00645456,0.132656,9.07779,0.205382,11,1,0,11,1,0,0,0,51,2,0,0,1,0,1,29,10,1,0,0,0,0, 
1343,org::eclipse::mylyn::zest::core::widgets::GraphNode ,25,23,0,0,0,32,2,1,1,586,176,18.3125,427,203,13.3438,159,68,4.96875,103.714,11.9069,9.03923,0.131836,0.0263265,0.255373,0.0333715,23,2,15,11,1830,2,29,4,505,61,10,20,1,1,43,223,108,0,0,0,0,0, 
1344,org::eclipse::mylyn::internal::wikitext::ui::viewer::annotation::HorizontalRuleAnnotation ,2,1,0,0,0,2,0,0,2,2,2,1.0,2,2,1.0,0,0,0.0,26.5714,6.714289999999999,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,1,0,6,2,0,0,0,0,2,3,2,0,0,0,0,0, 
1345,org::eclipse::mylyn::internal::resources::ui::preferences::Messages ,1,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,19.1429,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,8,0,3,1,0,1,0,7,1,2,1,0,0,0,0,0, 
1346,org::eclipse::mylyn::internal::tasks::ui::actions::TaskEditorCopyAction ,4,1,0,0,3,6,0,0,2,11,7,1.83333,11,4,1.83333,0,3,0.0,139.571,103.948,3.95974,0.00232126,0.143127,9.15318,0.183381,0,1,0,0,1,0,0,0,7,2,0,0,0,0,2,3,2,0,0,0,0,0, 
1347,org::eclipse::mylyn::zest::tests::swt::ZoomSnippet ,2,2,0,0,0,2,0,0,1,0,0,0.0,1,1,0.5,-1,0,-0.5,80.8571,0.0,0.9038360000000001,0.000136385,0.00316207,0.0269541,0.00573197,6,1,0,6,3,0,2,0,108,3,9,2,0,0,3,42,16,0,0,0,0,0, 
1348,org::eclipse::mylyn::wikitext::core::parser::markup::phrase::HtmlEndTagPhraseModifier ,5,5,0,0,0,7,1,0,2,26,11,3.71429,5,2,0.714286,21,10,3.0,32.7143,13.5549,3.33706,0.00295888,0.180438,9.21468,0.291852,1,2,1,0,6,0,1,0,12,4,22,1,0,0,1,5,4,0,0,0,0,0, 
1349,org::eclipse::mylyn::internal::wikitext::tasks::ui::util::PlatformUrlHyperlink ,1,1,0,0,0,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,14.7143,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0,6,2,0,0,0,0,2,3,2,0,0,0,0,0, 
1350,org::eclipse::mylyn::commons::tests::manual::NoticicationPopupMain ,2,0,0,0,2,2,0,0,1,10,10,5.0,5,5,2.5,5,5,2.5,43.0,16.4286,1.84703,0.00284623,0.136921,9.09329,0.175609,2,1,0,2,0,0,0,0,24,1,9,0,0,0,1,8,3,0,0,0,0,0, 
1351,org::eclipse::mylyn::internal::tasks::ui::views::CustomTaskListDecorationDrawer ,36,11,2,2,19,73,0,0,3,727,156,9.9589,572,156,7.83562,155,156,2.12329,96.5714,20.5895,20.4305,0.172504,0.240259,9.72916,0.501442,9,1,1,9,21,0,10,0,217,7,9,10,4,0,2,49,63,0,0,0,0,0, 
1352,org::eclipse::mylyn::internal::tasks::ui::search::RepositorySearchResultView ,46,24,2,2,24,63,1,1,3,568,72,9.01587,460,88,7.301589999999999,108,61,1.71429,135.429,71.7452,23.0976,0.150831,0.238089,9.776069999999999,0.47411,26,1,5,26,120,0,20,0,258,16,10,14,2,0,7,98,26,1,1,0,0,0, 
1353,org::eclipse::mylyn::internal::tasks::ui::views::TaskRepositoriesSorter ,9,5,0,0,4,12,1,0,2,37,8,3.08333,24,8,2.0,13,8,1.08333,112.857,35.1583,8.86608,0.00402222,0.163891,9.30588,0.237773,8,1,6,2,1,0,0,0,31,2,0,0,0,0,2,15,14,0,0,0,0,0, 
1354,org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorDescriptionPart ,21,10,0,0,10,31,0,0,3,191,49,6.16129,480,337,15.4839,-289,12,-9.32258,61.2857,15.2094,10.8205,0.115346,0.220866,9.470289999999999,0.490457,14,3,0,14,36,0,0,1,126,9,31,0,2,0,4,71,16,0,0,0,0,0, 
1355,org::eclipse::mylyn::internal::tasks::ui::properties::ProjectPropertiesLinkProvider ,13,4,0,0,8,17,0,0,2,37,7,2.17647,26,6,1.52941,11,5,0.647059,90.4286,47.0077,10.3211,0.0044204,0.194455,9.405569999999999,0.382283,3,2,0,3,3,0,3,0,45,3,16,3,0,0,3,19,11,0,0,0,0,0, 
1356,org::eclipse::mylyn::internal::tasks::ui::actions::ActivateTaskHistoryDropDownAction ,16,7,1,1,10,19,1,0,3,79,33,4.15789,179,139,9.42105,-100,6,-5.26316,91.1429,37.4069,9.80513,0.0185164,0.184778,9.37372,0.337332,4,1,1,3,15,0,4,0,29,6,0,3,0,0,6,14,7,0,0,0,0,0, 
1357,org::eclipse::mylyn::team::ui::AbstractActiveChangeSetProvider ,9,3,1,1,7,10,0,0,2,43,12,4.3,25,10,2.5,18,12,1.8,92.4286,40.4419,7.458019999999999,0.00570237,0.182792,9.31408,0.3419,3,1,2,1,1,1,0,0,6,2,9,0,0,0,2,4,2,0,0,0,0,0, 
1358,org::eclipse::mylyn::internal::sandbox::ui::ActiveSearchViewTracker ,3,0,0,0,2,5,0,0,2,8,4,1.6,5,2,1.0,3,3,0.6,71.8571,39.125,3.24474,0.00136898,0.148128,9.148660000000001,0.21996,3,1,0,3,105,0,0,0,51,15,9,0,0,0,15,27,17,0,0,0,0,0, 
1359,org::eclipse::mylyn::internal::bugzilla::core::SaxBugReportContentHandler ,29,17,3,2,17,37,0,1,2,373,47,10.0811,276,41,7.459460000000001,97,47,2.62162,148.571,12.7051,14.4362,0.138568,0.0305077,0.37333,0.0177442,5,1,1,4,28,0,9,0,228,8,51,9,1,0,7,65,48,0,0,0,0,0, 
1360,org::eclipse::mylyn::internal::jira::core::model::JiraIssue ,5,1,0,0,3,6,0,0,2,62,27,10.3333,30,21,5.0,32,20,5.33333,49.8571,30.1774,1.84703,0.00170774,0.136921,9.09329,0.175609,38,1,26,12,3160,0,38,0,345,80,18,38,0,0,80,137,115,0,0,0,0,0, 
1361,org::eclipse::mylyn::internal::commons::core::ZipFileUtil ,6,1,0,0,3,6,0,0,3,88,44,14.6667,64,28,10.6667,24,16,4.0,46.0,31.6981,3.32672,0.00483895,0.149833,9.153939999999999,0.227553,15,1,3,12,10,0,0,0,137,5,9,0,1,0,4,74,24,1,0,1,0,1, 
1362,org::eclipse::mylyn::internal::tasks::ui::actions::ToggleAllWorkingSetsAction ,6,2,0,0,2,8,0,0,2,13,4,1.625,12,4,1.5,1,3,0.125,90.0,46.956,5.42764,0.00315916,0.152616,9.20698,0.217238,2,1,1,1,3,0,1,0,23,3,0,1,0,0,3,19,7,0,0,0,0,0, 
1363,org::eclipse::mylyn::internal::wikitext::ui::util::css::AnySelector ,1,0,0,0,0,1,0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,7.42857,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,0,1,0,0,0,3,2,10,0,0,0,2,2,1,0,0,0,0,0, 
1364,org::eclipse::mylyn::zest::core::widgets::internal::PolylineArcConnection ,0,0,0,0,0,3,0,1,1,125,124,41.6667,95,94,31.6667,30,30,10.0,103.714,0.801143,2.88496,0.0293532,0.00783169,0.079964,0.0081288,6,1,1,5,21,0,3,3,186,7,125,3,0,0,4,41,32,0,0,0,0,0, 
1365,org::eclipse::mylyn::internal::xplanner::ui::XPlannerMylynUIPlugin ,1,1,1,0,1,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,6.42857,0.0,0.0,0.0,0.0,0.0,0.0,13,1,9,4,36,0,14,0,54,9,0,1,1,0,8,28,15,2,2,0,0,0, 
1366,org::eclipse::mylyn::internal::provisional::commons::ui::AbstractNotificationPopup ,7,2,0,0,3,8,0,0,2,38,10,4.75,36,9,4.5,2,5,0.25,45.8571,26.3346,4.56874,0.00324619,0.168925,9.22022,0.298986,9,1,3,6,231,2,20,0,404,22,0,19,5,0,9,86,54,1,1,0,0,0, 
1367,org::eclipse::mylyn::internal::wikitext::confluence::core::block::ExtendedPreformattedBlock ,3,3,0,0,0,4,0,0,2,32,24,8.0,63,54,15.75,-31,0,-7.75,32.7143,2.41071,1.49003,0.0155132,0.04351790000000001,0.121386,0.116244,3,5,1,2,10,0,0,5,21,5,53,0,0,0,1,11,7,0,0,0,0,0, 
1368,org::eclipse::mylyn::commons::net::UnsupportedRequestException ,1,0,0,0,1,2,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,45.8571,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,3,1,25,1,0,0,1,1,1,0,0,0,0,0, 
1369,org::eclipse::mylyn::internal::bugzilla::core::history::AttachmentFlag ,6,2,0,0,3,10,0,0,3,64,45,6.4,61,45,6.1,3,45,0.3,109.0,17.2679,8.32124,0.0193344,0.164678,9.29455,0.248186,2,1,1,1,6,0,3,0,14,4,18,3,0,0,4,6,5,0,0,0,0,0, 
1370,org::eclipse::mylyn::internal::compatibility::JavaRuntimeVersionChecker ,5,2,0,0,2,11,0,0,2,34,13,3.09091,43,15,3.90909,-9,3,-0.818182,91.0,55.916,3.17351,0.00253592,0.140881,9.13106,0.180758,1,1,0,1,0,0,3,0,31,1,9,3,0,0,1,3,4,0,0,0,0,0, 
1371,org::eclipse::mylyn::bugzilla::deprecated::BugzillaTaskEditor ,4,1,0,0,4,4,0,0,3,11,6,2.75,10,9,2.5,1,5,0.25,39.5714,7.090910000000001,3.37801,0.0025862,0.154967,9.16485,0.247924,23,2,8,15,136,0,10,13,672,17,95,1,3,0,1,197,53,0,0,0,0,0, 
1372,org::eclipse::mylyn::internal::team::ui::templates::TemplateHandlerContentProposalProvider ,5,1,0,0,3,6,0,0,2,18,6,3.0,16,6,2.66667,2,1,0.333333,92.4286,59.0317,4.46389,0.0026257,0.14921,9.178139999999999,0.211039,3,1,2,1,1,0,0,0,4,2,9,0,0,0,2,4,1,0,0,0,0,0, 
1373,org::xplanner::soap::XPlanner::XPlannerServiceLocator ,2,0,0,0,1,5,0,0,2,281,205,56.2,199,197,39.8,82,74,16.4,93.7143,30.2867,4.94923,0.04155159999999999,0.0214071,0.15677,0.0554179,3,2,1,2,171,0,7,0,97,19,2,7,0,0,19,40,26,0,0,0,0,0, 
1374,org::eclipse::mylyn::internal::tasks::ui::wizards::NewLocalTaskWizard ,14,6,0,0,11,17,0,0,3,106,57,6.23529,72,33,4.23529,34,51,2.0,139.571,64.7668,12.5641,0.0223334,0.206236,9.47964,0.41297,3,1,0,3,10,0,1,0,25,5,0,1,0,0,5,14,8,0,0,0,0,0, 
1375,org::eclipse::mylyn::internal::bugs::java::BugzillaHyperLinkDetector ,4,3,1,0,2,10,0,1,1,155,69,15.5,139,58,13.9,16,11,1.6,164.0,13.8286,5.57658,0.330227,0.00865456,0.133843,0.00101709,2,2,0,2,10,0,1,0,95,5,12,1,3,0,2,17,26,0,0,0,0,0, 
1376,org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteFilter ,7,4,1,1,5,9,0,0,2,223,195,24.7778,248,220,27.5556,-25,7,-2.77778,110.714,23.9532,5.94514,0.0169544,0.153982,9.221219999999999,0.218565,2,3,0,2,91,0,7,0,82,14,52,7,0,0,14,35,39,0,0,0,0,0, 
1377,org::eclipse::mylyn::internal::context::core::LocalContextStore ,9,5,2,0,4,13,1,0,3,95,56,7.307689999999999,140,36,10.7692,-45,24,-3.46154,42.7143,6.162409999999999,4.83045,0.015726,0.172387,9.23327,0.316587,27,1,16,11,136,0,5,0,159,17,12,5,3,0,14,79,29,1,1,0,0,0, 
1378,org::eclipse::mylyn::tasks::ui::TaskElementLabelProvider ,12,3,0,0,5,16,2,0,3,81,34,5.0625,56,36,3.5,25,10,1.5625,43.5714,10.9101,5.39677,0.00978836,0.181826,9.26485,0.350936,39,1,16,23,36,3,4,0,238,9,0,4,3,0,6,106,83,1,1,0,0,0, 
1379,org::eclipse::mylyn::internal::jira::core::service::JiraClientCache ,12,7,3,0,8,12,0,0,2,139,56,11.5833,56,20,4.66667,83,36,6.91667,54.0,35.4923,4.53504,0.00799858,0.158841,9.200460000000001,0.262451,37,1,24,14,325,0,2,0,211,26,9,2,6,0,20,112,33,1,0,1,0,1, 
1380,org::eclipse::mylyn::internal::tasks::ui::views::TaskRepositoriesView ,33,17,1,0,15,40,0,1,3,305,31,7.625,162,21,4.05,143,31,3.575,139.571,53.3499,24.0633,0.100011,0.251569,9.81976,0.492604,18,1,6,12,120,0,8,0,147,16,0,7,8,0,8,62,23,1,1,0,0,0, 
1381,org::eclipse::mylyn::internal::tasks::ui::editors::TaskAttachmentStorage ,3,1,0,0,1,4,0,0,2,19,13,4.75,15,13,3.75,4,4,1.0,41.0,22.6466,1.84703,0.00151799,0.136921,9.09329,0.175609,11,1,2,9,15,0,9,0,32,6,19,9,0,0,6,21,7,0,0,0,0,0, 
1382,org::eclipse::mylyn::internal::wikitext::tracwiki::core::block::ListBlock ,5,5,0,0,0,7,0,0,2,24,15,3.42857,27,14,3.85714,-3,1,-0.428571,32.7143,7.351189999999999,1.49003,0.0052847,0.04351790000000001,0.121386,0.116244,11,3,1,10,15,0,5,4,115,6,43,4,2,0,4,57,32,0,0,0,0,0, 
1383,org::eclipse::mylyn::internal::jira::core::JiraTaskAttachmentHandler ,8,2,1,0,4,9,0,0,2,66,21,7.33333,63,34,7.0,3,14,0.333333,45.8571,6.913419999999999,6.31013,0.00612958,0.1853,9.29392,0.368531,14,2,2,12,15,0,0,0,61,6,13,0,1,0,5,44,10,0,0,0,0,0, 
1384,org::eclipse::mylyn::internal::monitor::ui::Messages ,1,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,19.1429,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,2,0,3,1,0,1,0,1,1,2,1,0,0,0,0,0, 
1385,org::eclipse::mylyn::internal::context::ui::TaskUiBridge ,8,3,0,0,5,11,0,0,1,27,10,2.45455,29,5,2.63636,-2,8,-0.181818,139.714,41.0265,8.10333,0.00815609,0.151444,9.259089999999999,0.186869,0,2,0,0,21,0,0,0,21,7,16,0,0,0,7,8,7,0,0,0,0,0, 
1386,org::eclipse::mylyn::internal::ide::ui::IdeUiUtil ,9,4,2,1,3,13,0,0,2,65,17,5.0,69,25,5.30769,-4,15,-0.307692,147.714,54.5385,10.2198,0.0367762,0.175283,9.355960000000001,0.28698,0,1,0,0,1,0,2,0,22,2,9,0,0,0,2,5,7,0,0,0,0,0, 
1387,org::eclipse::mylyn::internal::tasks::ui::views::TaskListToolTip ,37,13,0,0,17,60,2,1,3,624,58,10.4,449,38,7.48333,175,57,2.91667,75.0,27.8542,16.5524,0.109902,0.269427,9.701360000000001,0.606398,38,1,4,35,351,0,9,0,488,27,0,9,13,0,8,218,103,2,0,0,0,0, 
1388,org::eclipse::mylyn::internal::tasks::ui::TaskJobFactory ,17,9,1,0,9,21,1,0,3,95,23,4.52381,53,7,2.52381,42,20,2.0,45.8571,5.72932,6.876460000000001,0.00966115,0.194739,9.32549,0.402881,10,1,2,8,21,0,4,0,100,7,15,4,0,0,7,31,7,0,0,0,0,0, 
1389,org::eclipse::mylyn::internal::tasks::ui::commands::OpenRepositoryTaskHandler ,3,0,0,0,1,4,0,0,2,7,4,1.75,4,2,1.0,3,3,0.75,32.1429,11.5918,1.84703,0.000948744,0.136921,9.09329,0.175609,1,1,0,1,0,0,0,0,4,1,0,0,0,0,1,3,1,0,0,0,0,0, 
1390,org::eclipse::mylyn::wikitext::core::util::XmlStreamWriter ,3,3,0,0,0,3,0,0,2,14,8,4.66667,13,12,4.33333,1,5,0.333333,32.7143,8.69388,1.49003,0.00340949,0.04351790000000001,0.121386,0.116244,6,1,6,0,190,2,0,0,0,20,9,0,0,0,20,20,0,0,0,0,0,0, 
1391,org::eclipse::mylyn::tasks::core::TaskActivationAdapter ,4,2,0,0,4,5,0,1,3,10,5,2.0,7,5,1.4,3,3,0.6,47.4286,14.8286,3.4091,0.00169851,0.153414,9.16273,0.242476,0,1,0,0,6,2,0,0,8,4,13,0,0,0,4,4,4,0,0,0,0,0, 
1392,org::eclipse::mylyn::internal::provisional::commons::soap::AbstractSoapClient ,1,1,0,0,1,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,13.5714,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,3,10,1,0,0,57,5,9,0,0,0,0,17,6,0,0,0,0,0, 
1393,org::eclipse::mylyn::internal::team::ui::actions::TaskResourceMappingActionProvider ,8,5,1,1,5,11,0,0,2,31,9,2.81818,34,9,3.09091,-3,3,-0.272727,139.286,46.7327,9.45898,0.0167044,0.160651,9.31023,0.218824,2,1,0,2,0,0,2,0,8,1,0,2,0,0,1,4,1,0,0,0,0,0, 
1394,org::eclipse::mylyn::internal::tasks::ui::util::ClipboardCopier ,1,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,6.857139999999999,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2,0,6,1,2,0,17,4,9,1,0,1,3,8,5,0,0,0,0,0, 
1395,org::eclipse::mylyn::internal::tasks::ui::PersonProposalProvider ,27,9,0,0,15,36,0,1,3,400,127,11.1111,327,127,9.08333,73,127,2.02778,96.5714,19.5921,12.458,0.062492,0.198696,9.461039999999999,0.379001,12,1,2,10,21,0,6,0,123,7,9,6,5,0,2,54,22,2,2,0,0,0, 
1396,org::eclipse::mylyn::internal::provisional::commons::ui::DateSelectionDialog ,4,0,0,0,2,5,0,0,2,15,7,3.0,14,6,2.8,1,3,0.2,45.8571,14.2762,3.39209,0.00213619,0.151673,9.15904,0.235454,3,1,1,2,15,0,5,0,47,6,0,5,0,0,3,16,10,0,0,0,0,0, 
1397,org::eclipse::mylyn::internal::wikitext::tracwiki::core::block::TableBlock ,3,3,0,0,0,3,0,0,2,7,5,2.33333,7,5,2.33333,0,0,0.0,32.7143,4.897959999999999,1.49003,0.00170474,0.04351790000000001,0.121386,0.116244,8,3,1,7,6,0,4,4,62,4,43,2,0,0,4,32,13,0,0,0,0,0, 
1398,org::eclipse::mylyn::bugzilla::deprecated::BugzillaStackTraceDuplicateDetector ,3,1,0,0,3,3,0,0,3,5,5,1.66667,1,1,0.333333,4,4,1.33333,39.5714,13.0,1.84703,0.00113849,0.136921,9.09329,0.175609,5,1,0,5,0,0,1,0,27,1,0,1,0,0,1,11,4,0,0,0,0,0, 
1399,org::eclipse::mylyn::internal::tasks::ui::actions::ExpandAllAction ,9,2,0,0,6,11,0,0,2,24,4,2.18182,25,7,2.27273,-1,3,-0.0909091,139.571,78.9226,9.63232,0.00364409,0.171027,9.33773,0.269929,1,1,1,1,1,0,2,0,12,2,0,1,0,0,2,6,3,0,0,0,0,0, 
1400,org::eclipse::mylyn::internal::examples::jira::JiraIssueCollector ,1,1,0,0,0,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,23.8571,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,21,0,2,1,22,7,14,2,0,0,7,10,7,0,0,0,0,0, 
1401,org::eclipse::mylyn::internal::monitor::reports::collectors::AbstractMylynUsageCollector ,2,1,0,0,2,3,0,0,2,5,4,1.66667,2,1,0.666667,3,3,1.0,88.0,64.9429,1.84703,0.000948744,0.136921,9.09329,0.175609,3,2,1,2,1,1,4,1,14,2,24,0,0,0,2,11,4,0,0,0,0,0, 
1402,org::eclipse::mylyn::internal::tasks::ui::actions::QueryCloneAction ,15,4,1,1,11,16,0,0,3,64,23,4.0,56,17,3.5,8,6,0.5,85.4286,56.9888,9.11704,0.00594547,0.197868,9.385660000000001,0.411354,10,1,0,10,6,0,1,0,55,4,0,0,0,0,3,36,9,0,0,0,0,0, 
1403,org::eclipse::mylyn::internal::tasks::ui::actions::DeactivateAllTasksAction ,6,4,0,0,4,9,0,0,3,14,4,1.55556,11,2,1.22222,3,3,0.333333,136.571,84.4286,7.525689999999999,0.00288102,0.171034,9.29227,0.290385,2,1,0,2,1,0,0,0,6,2,0,0,0,0,2,4,2,0,0,0,0,0, 
1404,org::eclipse::mylyn::internal::wikitext::ui::editor::actions::SetMarkupLanguageAction ,3,3,0,0,0,4,1,0,2,10,7,2.5,8,5,2.0,2,2,0.5,32.7143,8.22857,1.49003,0.00204569,0.04351790000000001,0.121386,0.116244,2,1,1,2,1,0,3,0,13,2,0,3,0,0,2,5,3,0,0,0,0,0, 
