,classname,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,bugs,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,
1469,org::eclipse::mylyn::internal::tasks::ui::editors::RepositoryTextViewerConfiguration , 17 , 7 , 1 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 
1470,org::eclipse::mylyn::internal::jira::core::model::IssueField , 2 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
1471,org::eclipse::mylyn::tasks::core::data::TaskDataModel , 13 , 6 , 0 , 0 , 11 , 1 , 1 , 0 , 0 , 0 , 
1472,org::eclipse::mylyn::internal::tasks::ui::views::PriorityDropDownAction , 13 , 6 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 
1473,org::eclipse::mylyn::internal::wikitext::textile::core::block::ListBlock , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1474,org::eclipse::mylyn::internal::tasks::ui::TaskRepositoryLocationUi , 13 , 6 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 
1475,org::eclipse::mylyn::internal::wikitext::textile::core::phrase::ImageTextilePhraseModifier , 4 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1476,org::eclipse::mylyn::internal::wikitext::mediawiki::core::phrase::SimpleWrappedPhraseModifier , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1477,org::eclipse::mylyn::internal::tasks::ui::editors::EditorUtil , 20 , 10 , 0 , 0 , 10 , 3 , 1 , 1 , 0 , 1 , 
1478,org::eclipse::mylyn::internal::wikitext::twiki::core::validation::ListWhitespaceValidationRule , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1479,org::eclipse::mylyn::xplanner::wsdl::db::QueryException , 3 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1480,org::eclipse::mylyn::internal::trac::core::client::TracLoginException , 2 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1481,org::eclipse::mylyn::internal::sandbox::bridge::bugs::MylynBugsManager , 4 , 1 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
1482,org::eclipse::mylyn::internal::tasks::ui::notifications::TaskDiffUtil , 5 , 1 , 0 , 0 , 2 , 1 , 1 , 0 , 0 , 0 , 
1483,org::eclipse::mylyn::internal::wikitext::ui::viewer::annotation::ImageDrawingStrategy , 2 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1484,org::eclipse::mylyn::internal::trac::core::model::TracMilestone , 5 , 3 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
1485,org::eclipse::mylyn::internal::team::ui::actions::CommitContextAction , 5 , 3 , 1 , 1 , 2 , 0 , 0 , 0 , 0 , 0 , 
1486,org::eclipse::mylyn::internal::tasks::ui::util::TreeWalker , 4 , 3 , 1 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
1487,org::eclipse::mylyn::internal::trac::ui::TracUiPlugin , 16 , 9 , 0 , 0 , 11 , 0 , 0 , 0 , 0 , 0 , 
1488,org::eclipse::mylyn::internal::tasks::core::TaskList , 27 , 13 , 2 , 1 , 17 , 0 , 0 , 0 , 0 , 0 , 
1489,org::eclipse::mylyn::internal::tasks::bugs::wizards::ReportErrorPage , 8 , 2 , 0 , 0 , 2 , 2 , 1 , 0 , 0 , 0 , 
1490,org::eclipse::mylyn::internal::jira::ui::editor::WorkLogTableLabelProvider , 3 , 1 , 0 , 0 , 3 , 1 , 1 , 0 , 0 , 0 , 
1491,org::eclipse::mylyn::tasks::ui::editors::AbstractTaskEditorExtension , 2 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
1492,org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::Colors , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1493,org::eclipse::mylyn::internal::wikitext::ui::editor::syntax::Messages , 1 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
1494,org::eclipse::mylyn::internal::xplanner::ui::XPlannerTaskListMigrator , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 0 , 0 , 0 , 
1495,org::eclipse::mylyn::internal::tasks::ui::deprecated::TaskFactory , 4 , 2 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
1496,org::eclipse::mylyn::internal::trac::ui::Messages , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1497,org::eclipse::mylyn::internal::trac::core::TracAttributeMapper , 5 , 3 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1498,org::eclipse::mylyn::wikitext::ui::viewer::Messages , 1 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
1499,org::eclipse::mylyn::internal::wikitext::twiki::core::validation::TWikiReferenceValidationRule , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1500,org::eclipse::mylyn::internal::web::ui::BrowserTracker , 4 , 2 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
1501,org::eclipse::mylyn::internal::context::core::InteractionContext , 15 , 7 , 1 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
1502,org::eclipse::mylyn::internal::tasks::core::SaxRepositoriesWriter , 13 , 4 , 1 , 1 , 9 , 0 , 0 , 0 , 0 , 0 , 
1503,org::eclipse::mylyn::internal::java::ui::actions::Messages , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1504,org::eclipse::mylyn::internal::tasks::ui::TaskEditorBloatMonitor , 5 , 1 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 1 , 
1505,org::eclipse::mylyn::tasks::core::AbstractTaskListMigrator , 4 , 1 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
1506,org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaCustomQueryWizardPage , 31 , 16 , 0 , 0 , 18 , 0 , 0 , 0 , 0 , 0 , 
1507,org::eclipse::mylyn::internal::wikitext::confluence::core::block::ExtendedQuoteBlock , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1508,org::eclipse::mylyn::context::core::AbstractContextStructureBridge , 12 , 4 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 
1509,org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaTaskAttachmentPage , 2 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1510,org::eclipse::mylyn::wikitext::tracwiki::core::Main , 1 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1511,org::eclipse::mylyn::zest::layouts::algorithms::VerticalLayoutAlgorithm , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1512,org::eclipse::mylyn::context::tests::support::DomContextWriter , 13 , 3 , 1 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 
1513,org::eclipse::mylyn::internal::tasks::ui::search::SearchResultContentProvider , 7 , 3 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
1514,org::eclipse::mylyn::monitor::usage::AbstractStudyQuestionnairePage , 3 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1515,org::eclipse::mylyn::internal::wikitext::mediawiki::core::block::TableBlock , 3 , 3 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
1516,org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorPeoplePart , 10 , 4 , 0 , 0 , 6 , 1 , 1 , 0 , 0 , 0 , 
1517,org::eclipse::mylyn::internal::wikitext::textile::core::block::TextileGlossaryBlock , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1518,org::eclipse::mylyn::zest::core::widgets::internal::XYScaledGraphics , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1519,org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaCategorySearchOperation , 6 , 4 , 1 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 
1520,org::eclipse::mylyn::internal::wikitext::textile::core::token::HyperlinkReplacementToken , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1521,org::eclipse::mylyn::internal::tasklist::RelativePathUtil , 2 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1522,org::eclipse::mylyn::tasks::core::RepositoryStatus , 10 , 5 , 1 , 1 , 6 , 0 , 0 , 0 , 0 , 0 , 
1523,org::eclipse::mylyn::internal::tasks::ui::actions::FilterCompletedTasksAction , 11 , 4 , 1 , 1 , 6 , 0 , 0 , 0 , 0 , 0 , 
1524,org::eclipse::mylyn::internal::java::ui::JavaDebugStructureBridge , 7 , 1 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
1525,org::eclipse::mylyn::internal::xplanner::core::service::exceptions::AuthenticationException , 1 , 1 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
1526,org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteServerInfo , 7 , 4 , 1 , 1 , 5 , 0 , 0 , 0 , 0 , 0 , 
1527,org::eclipse::mylyn::internal::resources::ui::EditorInteractionMonitor , 26 , 13 , 3 , 1 , 12 , 0 , 0 , 0 , 0 , 0 , 
1528,org::eclipse::mylyn::tasks::core::data::TaskAttribute , 14 , 9 , 0 , 0 , 9 , 0 , 0 , 0 , 0 , 0 , 
1529,org::eclipse::mylyn::zest::layouts::algorithms::ContinuousLayoutAlgorithm , 3 , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1530,org::eclipse::mylyn::internal::monitor::core::collection::InteractionEventClassifier , 5 , 3 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
1531,org::eclipse::mylyn::internal::context::core::InteractionContextScaling , 7 , 2 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
1532,org::eclipse::mylyn::zest::tests::jface::GraphJFaceSnippet3 , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1533,org::eclipse::mylyn::bugzilla::deprecated::BugzillaCompareNode , 3 , 1 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
1534,org::eclipse::mylyn::internal::tasks::ui::actions::DeleteTaskRepositoryAction , 22 , 11 , 0 , 0 , 15 , 0 , 0 , 0 , 0 , 0 , 
1535,org::eclipse::mylyn::internal::tasks::ui::editors::AttachmentSizeFormatter , 5 , 2 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
1536,org::eclipse::mylyn::internal::jira::ui::wizards::JiraNamedFilterPage , 5 , 2 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1537,org::eclipse::mylyn::internal::tasks::ui::util::WebBrowserDialog , 3 , 2 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
1538,org::eclipse::mylyn::internal::jira::core::IJiraConstants , 5 , 3 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1539,org::eclipse::mylyn::internal::tests::report::TaskReporterStatistics , 4 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
1540,org::eclipse::mylyn::internal::wikitext::ui::util::PreferenceStoreFacade , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1541,org::eclipse::mylyn::internal::bugzilla::ui::FavoritesView , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1542,org::eclipse::mylyn::internal::wikitext::tasks::ui::preferences::Messages , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
1543,org::eclipse::mylyn::wikitext::core::parser::markup::token::AcronymReplacementToken , 5 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1544,org::eclipse::mylyn::internal::trac::core::model::TracComponent , 5 , 3 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
1545,org::eclipse::mylyn::internal::tasks::ui::actions::CollapseAllAction , 9 , 2 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 
1546,org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteScheme , 7 , 4 , 1 , 1 , 5 , 0 , 0 , 0 , 0 , 0 , 
1547,org::eclipse::mylyn::resources::ui::ResourcesUi , 3 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1548,org::eclipse::mylyn::internal::tasks::ui::util::Messages , 6 , 3 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1549,org::eclipse::mylyn::internal::trac::core::TracClientManager , 5 , 1 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 
1550,org::eclipse::mylyn::internal::tasks::core::TaskContainerDelta , 6 , 3 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
1551,org::eclipse::mylyn::internal::bugzilla::core::internal::Favorite , 3 , 2 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1552,org::eclipse::mylyn::internal::context::ui::InterestDecorator , 13 , 6 , 0 , 0 , 10 , 0 , 0 , 0 , 0 , 0 , 
1553,org::eclipse::mylyn::tasks::core::data::TaskAttachmentMapper , 6 , 5 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 
1554,org::eclipse::mylyn::zest::tests::uml::UMLClassFigure , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1555,upload::PercentUsageComparator , 4 , 2 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1556,org::eclipse::mylyn::internal::wikitext::ui::editor::assist::MarkupTemplateCompletionProcessor , 6 , 5 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
1557,org::eclipse::mylyn::internal::bugzilla::core::search::BugzillaQueryPageParser , 5 , 3 , 2 , 1 , 4 , 0 , 0 , 0 , 0 , 0 , 
1558,org::eclipse::mylyn::internal::java::ui::LandmarkMarkerManager , 23 , 8 , 1 , 0 , 15 , 0 , 0 , 0 , 0 , 0 , 
1559,org::eclipse::mylyn::internal::jira::core::service::soap::JiraSoapClient , 21 , 13 , 3 , 0 , 13 , 0 , 0 , 0 , 0 , 0 , 
1560,org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteProject , 7 , 4 , 1 , 1 , 5 , 0 , 0 , 0 , 0 , 0 , 
1561,org::eclipse::mylyn::internal::jira::ui::editor::JiraTaskEditorPage , 15 , 9 , 1 , 0 , 9 , 1 , 0 , 0 , 0 , 0 , 
1562,org::eclipse::mylyn::internal::tasks::ui::views::TaskListSorter , 1 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
1563,org::eclipse::mylyn::internal::jira::core::model::JiraVersion , 11 , 5 , 1 , 1 , 4 , 0 , 0 , 0 , 0 , 0 , 
1564,org::eclipse::mylyn::internal::team::ui::templates::Messages , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1565,org::eclipse::mylyn::internal::tasks::ui::actions::NewSubTaskAction , 17 , 5 , 0 , 0 , 13 , 1 , 1 , 0 , 0 , 0 , 
1566,org::eclipse::mylyn::internal::context::ui::actions::ContextCopyAction , 25 , 9 , 1 , 1 , 12 , 0 , 0 , 0 , 0 , 0 , 
1567,org::eclipse::mylyn::internal::tasks::ui::editors::TaskHyperlinkDetector , 12 , 6 , 2 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 
1568,org::eclipse::mylyn::internal::resources::ui::ResourcesUiExtensionPointReader , 6 , 1 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
1569,org::eclipse::mylyn::zest::core::widgets::internal::RoundedChopboxAnchor , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1570,org::eclipse::mylyn::wikitext::core::parser::builder::EventLoggingDocumentBuilder , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1571,org::eclipse::mylyn::wikitext::core::parser::markup::phrase::LiteralPhraseModifierProcessor , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1572,org::eclipse::mylyn::internal::wikitext::confluence::core::block::AbstractConfluenceDelimitedBlock , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1573,org::eclipse::mylyn::internal::wikitext::ui::editor::assist::Templates , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1574,org::eclipse::mylyn::internal::tasks::ui::editors::TaskPlanningEditor , 109 , 50 , 3 , 2 , 56 , 3 , 2 , 0 , 0 , 1 , 
1575,org::eclipse::mylyn::internal::tasks::ui::LocalRepositoryConnectorUi , 3 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1576,org::eclipse::mylyn::internal::tasks::ui::views::TaskListFilteredTree , 70 , 28 , 3 , 1 , 33 , 3 , 2 , 1 , 1 , 0 , 
1577,org::eclipse::mylyn::zest::core::messages::ZestUIMessages , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1578,org::eclipse::mylyn::internal::tasks::core::SaxRepositoriesContentHandler , 12 , 5 , 1 , 1 , 7 , 0 , 0 , 0 , 0 , 0 , 
1579,org::eclipse::mylyn::internal::monitor::ui::ActionExecutionMonitor , 4 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1580,org::eclipse::mylyn::internal::bugzilla::core::BugzillaFlag , 4 , 1 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
1581,org::eclipse::mylyn::trac::tests::support::XmlRpcServer , 19 , 8 , 0 , 0 , 16 , 0 , 0 , 0 , 0 , 0 , 
1582,org::eclipse::mylyn::internal::resources::ui::Messages , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1583,org::eclipse::mylyn::examples::monitor::study::SelectionMonitor , 12 , 5 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 
1584,org::eclipse::mylyn::internal::tasks::ui::workingsets::TaskWorkingSetElementFactory , 14 , 5 , 2 , 2 , 8 , 0 , 0 , 0 , 0 , 0 , 
1585,org::eclipse::mylyn::internal::jira::core::model::Version , 7 , 4 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 
1586,org::eclipse::mylyn::internal::context::ui::editors::ContextEditorFormPage , 51 , 20 , 2 , 0 , 22 , 3 , 2 , 1 , 0 , 0 , 
1587,org::eclipse::mylyn::zest::core::viewers::internal::ZestException , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1588,org::eclipse::mylyn::internal::tasks::ui::actions::ActivateTaskDialogAction , 15 , 6 , 2 , 1 , 10 , 0 , 0 , 0 , 0 , 0 , 
1589,org::eclipse::mylyn::internal::sandbox::ui::InterestInducingProblemListener , 5 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
1590,org::eclipse::mylyn::internal::tasks::ui::TaskHistoryDropDown , 20 , 9 , 0 , 0 , 12 , 0 , 0 , 0 , 0 , 0 , 
1591,org::eclipse::mylyn::internal::wikitext::ui::editor::syntax::Span , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1592,org::eclipse::mylyn::internal::tasks::ui::PersonContentProposal , 10 , 4 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 
1593,org::eclipse::mylyn::internal::team::ccvs::CommitContextWizard , 4 , 1 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 
1594,org::eclipse::mylyn::internal::jira::core::model::CustomField , 9 , 4 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 
1595,org::eclipse::mylyn::internal::tasks::core::TaskActivationHistory , 5 , 3 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
1596,org::eclipse::mylyn::internal::context::ui::actions::RemoveFromContextAction , 6 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
1597,org::eclipse::mylyn::internal::tasks::ui::util::AbstractRetrieveTitleFromUrlJob , 1 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
1598,org::eclipse::mylyn::internal::bugzilla::core::KeywordParser , 9 , 3 , 2 , 1 , 4 , 0 , 0 , 0 , 0 , 0 , 
1599,org::eclipse::mylyn::tasks::core::data::AbstractTaskDataHandler , 7 , 4 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 
1600,org::eclipse::mylyn::internal::sandbox::ui::planner::TaskPlanSorter , 4 , 2 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1601,org::eclipse::mylyn::internal::tasks::ui::views::TaskInputDialog , 19 , 7 , 0 , 0 , 11 , 0 , 0 , 0 , 0 , 0 , 
1602,org::eclipse::mylyn::internal::tasks::ui::commands::OpenTaskRepositoryPropertiesHandler , 2 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
1603,org::eclipse::mylyn::tasks::ui::wizards::TaskAttachmentPage , 14 , 8 , 1 , 1 , 7 , 0 , 0 , 0 , 0 , 0 , 
1604,org::eclipse::mylyn::wikitext::core::parser::TableRowAttributes , 4 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1605,org::eclipse::mylyn::internal::tasks::core::TransferList , 2 , 2 , 1 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 
1606,org::eclipse::mylyn::internal::tasks::core::data::TaskDataStateReader , 12 , 8 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 
1607,org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorOutlineNode , 6 , 3 , 1 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 
1608,org::eclipse::mylyn::internal::bugzilla::ui::action::BugzillaObsoleteAttachmentAction , 1 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
1609,org::eclipse::mylyn::internal::commons::core::XmlStringConverter , 8 , 3 , 1 , 1 , 4 , 0 , 0 , 0 , 0 , 0 , 
1610,org::eclipse::mylyn::internal::jira::core::model::filter::CurrentUserFilter , 4 , 2 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
1611,org::eclipse::mylyn::internal::bugzilla::ui::ViewBugzillaAction , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1612,org::eclipse::mylyn::internal::tasks::ui::views::TaskScheduleContentProvider , 27 , 13 , 1 , 0 , 19 , 0 , 0 , 0 , 0 , 0 , 
1613,org::eclipse::mylyn::internal::java::ui::JavaUiBridgePlugin , 24 , 7 , 3 , 1 , 18 , 0 , 0 , 0 , 0 , 0 , 
1614,org::eclipse::mylyn::internal::tasks::ui::editors::RepositoryTaskOutlineComparer , 6 , 3 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 
1615,org::eclipse::mylyn::zest::core::viewers::EntityConnectionData , 5 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1616,org::eclipse::mylyn::internal::tasks::core::deprecated::AbstractTaskListFactory , 5 , 3 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 
1617,org::eclipse::mylyn::internal::wikitext::twiki::core::block::VerbatimBlock , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1618,upload::GetUserIDServlet , 3 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
1619,org::eclipse::mylyn::internal::sandbox::ui::DelegatingContextLabelProvider , 4 , 1 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
1620,org::eclipse::mylyn::internal::tasks::core::UnsubmittedTaskContainer , 4 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1621,org::eclipse::mylyn::internal::xplanner::ui::editor::Messages , 1 , 1 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
1622,org::eclipse::mylyn::internal::tasks::core::externalization::TaskListExternalizationParticipant , 13 , 8 , 0 , 0 , 9 , 0 , 0 , 0 , 0 , 0 , 
1623,org::eclipse::mylyn::internal::sandbox::ui::planner::TaskActivityWizard , 6 , 2 , 1 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
1624,org::eclipse::mylyn::internal::web::ui::WebResourceStructureBridge , 6 , 3 , 1 , 1 , 4 , 0 , 0 , 0 , 0 , 0 , 
1625,org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::HyperlinkReplacementToken , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1626,org::eclipse::mylyn::wikitext::core::util::anttask::MarkupToHtmlTask , 10 , 7 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1627,org::eclipse::mylyn::tasks::ui::AbstractTaskHyperlinkDetector , 3 , 2 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1628,org::eclipse::mylyn::tasks::ui::LegendElement , 3 , 2 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1629,org::eclipse::mylyn::internal::wikitext::ui::editor::preferences::CssStyleFieldEditor , 3 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
1630,org::eclipse::mylyn::internal::tasks::ui::wizards::AttachmentPreviewPage , 3 , 0 , 0 , 0 , 1 , 3 , 3 , 0 , 0 , 0 , 
1631,org::eclipse::mylyn::internal::wikitext::tasks::ui::util::ShowInTargetBridge , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1632,org::eclipse::mylyn::internal::wikitext::ui::editor::assist::Messages , 1 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
1633,org::eclipse::mylyn::internal::wikitext::tracwiki::core::phrase::SimplePhraseModifier , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1634,org::eclipse::mylyn::internal::sandbox::ui::GroupedPresentation , 3 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1635,org::eclipse::mylyn::internal::commons::ui::ColorCanvas , 2 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1636,org::eclipse::mylyn::zest::layouts::algorithms::TreeLayoutAlgorithm , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1637,org::eclipse::mylyn::tasks::ui::editors::AttributeEditorFactory , 12 , 6 , 1 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 
1638,org::eclipse::mylyn::internal::wikitext::ui::util::css::Selector , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1639,org::eclipse::mylyn::internal::tasks::ui::search::SearchResultSorter , 1 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
1640,org::eclipse::mylyn::internal::xplanner::ui::wizard::XPlannerCustomQueryPage , 2 , 2 , 2 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
1641,org::eclipse::mylyn::zest::tests::jface::GraphJFaceSnippet2 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
1642,org::eclipse::mylyn::internal::monitor::ui::WindowChangeMonitor , 6 , 2 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
1643,org::eclipse::mylyn::internal::monitor::ui::PreferenceChangeMonitor , 4 , 1 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
