,classname,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,numberOfVersionsUntil,numberOfFixesUntil,numberOfRefactoringsUntil,numberOfAuthorsUntil,linesAddedUntil,maxLinesAddedUntil,avgLinesAddedUntil,linesRemovedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,codeChurnUntil,maxCodeChurnUntil,avgCodeChurnUntil,ageWithRespectTo,weightedAgeWithRespectTo,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,bugs,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,Unnamed: 24
261,org::apache::lucene::index::ReusableStringReader ,1,1,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,30.0,0.0,0.6009800000000001,0.00038181,0.00388466,0.0219358,0.0141336,2,1,1,1,3,0,3,0,22,3,29,0,0,3,2,7,5,0,0,0,0,0, 
262,org::tartarus::snowball::ext::NorwegianStemmer ,1,1,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0.0,1.35264,0.000832763,0.0350566,0.101164,0.09957919999999999,1,2,0,1,15,0,7,6,281,6,35,7,5,0,1,24,44,0,0,0,0,0, 
263,org::apache::lucene::search::TopFieldDocCollector ,2,2,0,0,0,6,0,0,6,22,14,3.66667,12,5,2.0,10,13,1.66667,144.286,83.3571,6.14206,0.0409547,0.0486591,0.23221,0.116134,3,3,0,3,3,0,1,2,29,3,15,1,0,0,3,13,6,0,0,0,0,0, 
264,org::apache::lucene::analysis::sinks::DateRecognizerSinkTokenizer ,2,2,0,0,0,2,0,0,2,3,2,1.5,3,2,1.5,0,0,0.0,43.7143,24.4762,2.76004,0.00289664,0.0375323,0.137482,0.115025,3,4,0,3,1,0,2,3,19,2,22,0,0,0,2,6,4,0,0,0,0,0, 
265,org::apache::lucene::xmlparser::QueryBuilderFactory ,1,1,0,0,0,4,1,0,2,23,16,5.75,6,3,1.5,17,15,4.25,136.571,48.8385,4.12294,0.0205949,0.05737080000000001,0.218393,0.108978,5,1,3,2,6,0,1,0,14,4,10,0,0,1,4,11,4,0,0,0,0,0, 
266,org::apache::lucene::benchmark::byTask::feeds::EnwikiDocMaker ,4,4,0,0,0,5,2,0,2,79,29,15.8,26,14,5.2,53,16,10.6,60.8571,21.9114,3.58153,0.0523894,0.0160755,0.11505,0.0434301,4,3,1,3,6,0,8,14,16,4,39,0,1,1,3,12,4,0,0,0,0,0, 
267,org::apache::lucene::search::DisjunctionMaxScorer ,4,4,0,0,0,7,0,0,5,292,195,41.7143,312,195,44.5714,-20,7,-2.85714,151.0,89.7378,8.939,0.43582,0.0757326,0.359523,0.161567,3,3,1,2,55,0,4,0,115,11,17,4,4,0,7,64,32,0,0,0,0,0, 
268,org::apache::lucene::search::BooleanQuery ,10,10,0,0,0,56,15,0,9,758,98,13.5357,465,73,8.30357,293,55,5.23214,368.143,166.469,23.8003,1.10022,0.119711,0.761933,0.242231,36,2,30,8,210,1,5,0,149,21,39,4,0,0,20,94,46,0,0,0,0,0, 
269,org::apache::lucene::index::DocInverterPerThread ,1,1,0,0,0,1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0.0,0.792859,0.00051848,0.0122672,0.04245619999999999,0.0457934,6,2,1,5,10,0,7,0,26,5,13,0,0,7,4,14,5,0,0,0,0,0, 
270,org::apache::lucene::index::TermBuffer ,1,1,0,0,0,3,0,0,3,63,56,21.0,43,37,14.3333,20,19,6.66667,208.714,171.002,2.54988,0.0773077,0.0095867,0.0759522,0.0250941,9,1,1,8,36,0,6,0,79,9,18,6,1,0,5,30,16,0,0,0,0,0, 
271,org::apache::lucene::util::DocIdBitSet ,1,1,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,35.5714,0.0,1.17515,0.000669115,0.00634538,0.0402517,0.0203787,5,2,4,1,3,0,1,0,9,3,11,1,0,0,3,4,3,0,0,0,0,0, 
272,org::apache::lucene::analysis::TokenFilter ,3,3,0,0,0,10,0,0,5,40,13,4.0,66,51,6.6,-26,9,-2.6,368.143,185.707,8.08193,0.0202412,0.0567067,0.290392,0.157777,5,2,4,1,3,42,1,0,10,3,13,0,0,0,2,5,3,1,0,0,0,0, 
273,org::apache::lucene::analysis::cjk::CJKTokenizer ,0,0,0,0,0,4,1,0,2,4,1,1.0,4,1,1.0,0,0,0.0,250.143,10.5714,0.0,0.0,0.0,0.0,0.0,3,3,1,2,1,0,9,1,140,2,16,9,0,0,2,8,26,0,0,0,0,0, 
274,org::apache::lucene::search::Query ,0,0,0,0,0,27,9,0,8,316,91,11.7037,210,55,7.77778,106,43,3.92593,368.143,102.066,8.85763,0.296282,0.0121526,0.205876,0.00150294,103,1,99,7,66,16,1,0,84,12,27,1,0,0,11,49,23,0,0,0,0,0, 
275,org::apache::lucene::analysis::CachingTokenFilter ,3,3,0,0,0,4,0,0,2,90,72,22.5,85,72,21.25,5,4,1.25,75.4286,51.7698,4.85274,0.0507359,0.0496314,0.208631,0.154835,7,3,6,1,6,0,2,1,30,4,16,2,1,0,3,14,8,1,0,0,0,0, 
276,org::apache::lucene::benchmark::byTask::tasks::SearchWithSortTask ,1,1,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,4.14286,0.0,1.23854,0.000990187,0.0519223,0.145898,0.106899,5,3,0,5,45,0,1,2,61,10,55,1,1,0,9,24,16,0,0,0,0,0, 
277,org::apache::lucene::benchmark::byTask::feeds::TrecDocMaker ,6,6,0,0,0,10,3,0,3,326,221,32.6,297,221,29.7,29,10,2.9,86.2857,9.947410000000001,7.61688,0.130565,0.0275865,0.227585,0.060062,13,2,0,13,36,0,9,11,153,9,33,3,0,0,3,71,27,1,0,0,0,0, 
278,org::apache::lucene::benchmark::quality::trec::Trec1MQReader ,1,1,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,39.8571,0.0,1.22665,0.00108798,0.00598607,0.0406094,0.0174669,3,1,0,3,1,0,1,0,33,2,9,1,0,0,2,16,4,0,0,0,0,0, 
279,org::apache::lucene::demo::HTMLDocument ,1,1,0,0,0,12,1,0,6,79,18,6.58333,114,51,9.5,-35,7,-2.91667,349.571,155.192,4.65286,0.07713989999999998,0.0571345,0.2271,0.108089,7,1,1,6,6,0,1,0,52,4,9,0,1,1,3,25,4,0,0,0,0,0, 
280,org::apache::lucene::util::Parameter ,0,0,0,0,0,4,1,0,3,10,6,2.5,9,5,2.25,1,1,0.25,209.0,69.2857,2.86786,0.0194352,0.00453553,0.0687541,0.00117304,1,1,0,1,6,6,2,0,24,4,18,1,1,1,1,12,6,0,0,0,0,0, 
281,org::apache::lucene::search::RemoteCachingWrapperFilter ,3,3,0,0,0,4,0,0,2,13,12,3.25,2,1,0.5,11,12,2.75,78.2857,39.4286,3.6986,0.005399800000000001,0.06151569999999999,0.221084,0.129997,2,2,0,2,3,1,1,0,11,3,21,0,0,0,3,9,3,0,0,0,0,0, 
282,org::apache::lucene::swing::models::BaseTableModel ,2,2,0,0,0,3,0,0,3,7,5,2.33333,7,3,2.33333,0,2,0.0,187.0,156.653,2.55041,0.0146253,0.0533105,0.174739,0.10691,7,1,4,3,45,0,2,0,60,10,39,2,0,0,10,30,18,0,0,0,0,0, 
283,lucli::LuceneMethods ,0,0,0,0,0,4,2,0,2,4,1,1.0,4,1,1.0,0,0,0.0,251.857,30.8571,1.43177,0.0259836,0.00146826,0.0312605,9.22005e-06,21,1,1,20,78,0,8,0,232,13,9,8,5,0,8,147,48,0,0,0,0,0, 
284,org::tartarus::snowball::SnowballProgram ,1,1,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0.0,1.35264,0.000832763,0.0350566,0.101164,0.09957919999999999,25,1,21,4,325,19,6,0,306,26,9,0,0,0,3,76,95,0,0,0,0,0, 
285,org::apache::lucene::benchmark::byTask::tasks::RepAllTask ,1,1,0,0,0,3,0,0,2,79,41,26.3333,44,41,14.6667,35,35,11.6667,90.5714,10.34,3.28866,0.0163767,0.00774168,0.08769760000000001,0.00527147,8,3,0,8,3,0,0,12,38,3,46,0,0,0,2,28,9,0,0,0,0,0, 
286,org::apache::lucene::benchmark::byTask::feeds::DemoHTMLParser ,2,2,0,0,0,2,1,0,1,5,4,2.5,8,7,4.0,-3,0,-1.5,80.2857,10.5143,2.69351,0.0128559,0.00716586,0.07423400000000001,0.00708705,2,1,0,2,1,0,0,0,5,2,10,0,0,0,2,5,2,0,0,0,0,0, 
287,org::apache::lucene::xmlparser::builders::SpanNearBuilder ,0,0,0,0,0,3,0,0,1,19,16,6.33333,8,6,2.66667,11,15,3.66667,136.571,40.3609,2.99495,0.0265824,0.00530023,0.0740352,0.00168471,5,3,1,4,1,0,1,0,19,2,12,0,0,1,2,14,4,0,0,0,0,0, 
288,org::apache::lucene::index::SegmentTermPositions ,6,6,0,0,0,20,3,0,8,196,74,9.8,113,51,5.65,83,68,4.15,368.143,251.561,8.72787,0.0676164,0.0431024,0.280232,0.10439,3,2,0,3,105,0,7,9,129,15,37,7,4,0,7,34,31,0,0,0,0,0, 
289,org::apache::lucene::analysis::ru::RussianStemmer ,0,0,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,216.286,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2,2,136,0,40,0,173,17,9,40,14,0,3,68,44,0,0,0,0,0, 
290,org::apache::lucene::benchmark::byTask::feeds::LineDocMaker ,7,7,0,0,0,7,3,0,2,86,49,12.2857,43,10,6.14286,43,39,6.14286,63.0,24.4784,4.8362,0.04612430000000001,0.0666614,0.258121,0.142609,6,2,2,4,21,1,7,11,38,7,33,4,1,3,4,23,10,0,0,0,0,0, 
291,org::apache::lucene::index::NormsWriterPerField ,1,1,0,0,0,1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0.0,0.792859,0.00051848,0.0122672,0.04245619999999999,0.0457934,5,2,2,3,10,0,7,0,32,5,11,0,0,7,3,12,8,0,0,0,0,0, 
292,org::apache::lucene::queryParser::precedence::PrecedenceQueryParserTokenManager ,0,0,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,187.286,0.0,1.31187,0.00868421,0.00138824,0.0288405,1.14211e-05,4,1,1,3,496,0,19,36,947,32,9,2,26,7,5,167,301,0,0,0,0,0, 
293,org::apache::lucene::analysis::fr::FrenchAnalyzer ,0,0,0,0,0,9,0,0,2,9,1,1.0,9,1,1.0,0,0,0.0,246.143,15.7937,0.0,0.0,0.0,0.0,0.0,5,2,1,4,3,0,3,0,19,3,15,2,0,0,3,14,5,0,0,0,0,0, 
294,org::apache::lucene::search::ReqOptSumScorer ,0,0,0,0,0,2,0,0,2,7,6,3.5,6,5,3.0,1,1,0.5,193.286,80.0816,3.0742,0.0169033,0.00472009,0.0731342,0.00117257,4,3,1,3,15,0,3,0,41,6,17,3,0,0,6,18,12,0,0,0,0,0, 
295,org::apache::lucene::ant::DocumentHandlerException ,0,0,0,0,0,2,1,0,1,2,1,1.0,2,1,1.0,0,0,0.0,325.857,39.7857,0.0,0.0,0.0,0.0,0.0,2,1,1,1,3,0,1,0,16,3,27,1,0,0,3,7,4,0,0,0,0,0, 
296,org::apache::lucene::analysis::shingle::ShingleAnalyzerWrapper ,1,1,0,0,0,2,1,0,2,47,46,23.5,44,43,22.0,3,3,1.5,27.5714,6.85106,2.08776,0.0764708,0.0172213,0.083567,0.067865,2,2,0,2,15,0,3,0,23,6,15,0,0,0,6,10,6,0,0,0,0,0, 
297,org::apache::lucene::queryParser::TokenMgrError ,3,3,0,0,0,4,1,0,3,21,18,5.25,14,11,3.5,7,7,1.75,264.857,247.061,4.00726,0.0164289,0.0892333,0.283052,0.220501,5,1,2,3,6,0,5,0,57,4,27,0,0,1,2,26,17,0,0,0,0,0, 
298,org::apache::lucene::xmlparser::builders::SpanFirstBuilder ,0,0,0,0,0,2,0,0,1,17,16,8.5,2,1,1.0,15,15,7.5,136.571,45.042,2.42975,0.0199393,0.004481100000000001,0.0606869,0.00162176,5,3,1,4,1,0,1,0,14,2,12,0,0,1,2,8,2,0,0,0,0,0, 
299,org::apache::lucene::search::MatchAllDocsQuery ,6,6,0,0,0,10,2,0,6,52,31,5.2,46,27,4.6,6,5,0.6,163.429,29.2994,8.8814,0.228413,0.06381569999999999,0.329159,0.108845,13,2,8,5,15,0,0,0,22,6,39,0,0,0,5,15,7,0,0,0,0,0, 
300,org::apache::lucene::xmlparser::ParserException ,1,1,0,0,0,3,0,0,2,18,16,6.0,9,5,3.0,9,11,3.0,136.571,49.9444,3.66829,0.025941,0.0564034,0.206585,0.108521,0,1,0,0,0,0,0,0,3,1,27,0,0,0,1,1,1,0,0,0,0,0, 
301,org::apache::lucene::benchmark::byTask::utils::Format ,3,3,0,0,0,4,1,0,2,127,114,31.75,116,114,29.0,11,10,2.75,90.5714,13.667,4.67365,0.0619516,0.0134567,0.131351,0.01787,7,1,4,3,6,0,2,0,21,4,9,2,0,0,4,18,5,0,0,0,0,0, 
302,org::tartarus::snowball::ext::PorterStemmer ,1,1,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0.0,1.35264,0.000832763,0.0350566,0.101164,0.09957919999999999,1,2,0,1,78,0,11,6,788,13,35,11,12,0,1,90,141,0,0,0,0,0, 
303,org::apache::lucene::swing::models::DataStore ,1,1,0,0,0,3,0,0,3,4,2,1.33333,7,3,2.33333,-3,0,-1.0,187.0,71.4286,3.85212,0.0148165,0.05521280000000001,0.205541,0.107064,6,1,6,0,1,0,19,0,7,2,9,4,1,15,1,3,2,0,0,0,0,0, 
304,org::apache::lucene::store::MockRAMDirectory ,17,17,0,0,0,14,6,0,1,269,89,19.2143,38,16,2.71429,231,73,16.5,94.2857,36.2459,12.4762,0.194189,0.05199840000000001,0.387965,0.134258,18,3,10,9,253,0,11,4,195,23,48,2,2,9,19,97,61,0,0,0,0,0, 
305,org::apache::lucene::search::HitQueue ,0,0,0,0,0,3,0,0,3,20,13,6.66667,57,51,19.0,-37,1,-12.3333,368.143,166.193,1.64243,0.00391152,0.00325183,0.0418737,0.00116335,1,2,0,1,1,0,0,1,11,2,19,0,0,0,0,3,3,0,0,0,0,0, 
306,org::apache::lucene::misc::IndexMergeTool ,2,2,0,0,0,5,0,0,3,24,15,4.8,56,53,11.2,-32,7,-6.4,146.0,6.02381,4.01101,0.254921,0.0603641,0.223297,0.126469,3,1,0,3,0,0,0,0,22,1,9,0,0,0,1,11,3,0,0,0,0,0, 
307,org::apache::lucene::search::Filter ,1,1,0,0,0,6,0,0,5,49,26,8.16667,65,51,10.8333,-16,21,-2.66667,368.143,247.601,2.81758,0.0142828,0.00959721,0.08212539999999999,0.0215421,18,1,17,1,3,16,0,0,6,3,18,0,0,0,3,5,2,0,0,0,0,0, 
308,org::apache::lucene::benchmark::byTask::tasks::OpenIndexTask ,8,8,0,0,0,10,3,0,3,108,56,10.8,109,56,10.9,-1,6,-0.1,90.5714,21.6005,9.35438,0.05730689999999999,0.09220369999999999,3.49127,0.146405,4,2,0,4,1,0,5,2,14,2,39,0,0,0,2,10,2,0,0,0,0,0, 
309,org::apache::lucene::queryParser::surround::query::TooManyBasicQueries ,0,0,0,0,0,2,0,0,2,7,6,3.5,6,5,3.0,1,1,0.5,170.143,60.2449,2.67407,0.00818132,0.00445684,0.0650567,0.00118519,1,1,1,0,0,0,0,0,3,1,27,0,0,0,1,1,1,0,0,0,0,0, 
310,org::apache::lucene::benchmark::byTask::tasks::CloseIndexTask ,2,2,0,0,0,4,1,0,3,57,43,14.25,46,43,11.5,11,11,2.75,90.5714,19.8697,4.52366,0.0189962,0.0140815,0.12928,0.0247287,5,2,1,4,6,0,1,2,18,4,39,0,0,1,4,11,5,0,0,0,0,0, 
311,org::apache::lucene::search::highlight::Highlighter ,6,6,0,0,0,14,4,0,7,208,46,14.8571,106,46,7.57143,102,41,7.285710000000001,191.429,62.5446,12.8567,0.573647,0.114258,0.518075,0.2776,29,1,17,12,105,0,7,0,280,15,9,5,1,0,14,86,46,0,0,0,0,0, 
312,org::apache::lucene::store::AlreadyClosedException ,1,1,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,82.0,0.0,1.45269,0.00044025,0.00350248,0.0389943,0.00253864,4,1,4,0,0,0,0,0,3,1,29,0,0,0,1,1,1,0,0,0,0,0, 
313,org::apache::lucene::index::FilterIndexReader ,8,8,0,0,0,27,0,1,9,245,61,9.074069999999999,164,50,6.07407,81,49,3.0,259.143,99.2315,12.1251,0.0618058,0.0261315,0.313975,0.020353,2,2,1,1,276,2,1,2,82,24,58,0,0,0,19,60,24,0,0,0,0,0, 
314,org::apache::lucene::index::SegmentWriteState ,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,0,1,0,8,0,13,2,9,0,0,8,2,3,2,0,0,0,0,0, 
315,org::apache::lucene::search::FilteredQuery ,7,7,0,0,0,16,4,0,8,150,36,9.375,69,36,4.3125,81,20,5.0625,233.0,116.207,12.5285,0.14867,0.07621080000000001,0.435486,0.135382,14,2,9,5,36,0,2,0,131,9,39,0,0,2,8,28,15,0,0,0,0,0, 
316,org::apache::lucene::misc::ChainedFilter ,0,0,0,0,0,5,1,0,2,5,1,1.0,5,1,1.0,0,0,0.0,285.143,41.4286,0.0,0.0,0.0,0.0,0.0,7,2,1,6,21,0,8,0,101,7,21,3,4,1,2,44,22,0,0,0,0,0, 
317,org::apache::lucene::search::RemoteCachingWrapperFilterHelper ,3,3,0,0,0,4,0,0,2,3,2,0.75,4,2,1.0,-1,0,-0.25,78.2857,28.4762,3.6986,0.00272334,0.06151569999999999,0.221084,0.129997,5,3,1,4,3,0,1,1,22,3,24,1,0,0,3,10,5,0,0,0,0,0, 
318,org::apache::lucene::search::spell::LuceneDictionary ,0,0,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,205.143,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2,2,1,0,2,0,7,2,10,2,0,0,2,4,2,0,0,0,0,0, 
319,org::apache::lucene::search::payloads::PayloadHelper ,2,2,0,0,0,2,0,0,2,4,3,2.0,4,3,2.0,0,0,0.0,7.0,2.25,2.65048,0.0037685,0.08345889999999999,0.24008,0.206194,4,1,1,3,1,0,6,0,21,2,9,3,0,0,2,16,2,0,0,0,0,0, 
320,org::apache::lucene::util::ScorerDocQueue ,1,1,0,0,0,2,0,0,1,7,6,3.5,6,5,3.0,1,1,0.5,103.0,2.69388,2.86107,0.00591041,0.00557505,0.0726462,0.00187384,4,1,1,3,120,0,4,0,115,16,9,4,4,0,12,33,29,0,0,0,0,0, 
321,org::apache::lucene::index::StaleReaderException ,1,1,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,85.0,0.0,1.09884,0.00126433,0.00252752,0.0291281,0.00157239,1,1,1,0,0,0,0,0,3,1,27,0,0,0,1,1,1,0,0,0,0,0, 
322,org::apache::lucene::analysis::cn::ChineseFilter ,0,0,0,0,0,4,0,0,2,4,1,1.0,4,1,1.0,0,0,0.0,250.143,2.67857,0.0,0.0,0.0,0.0,0.0,5,3,1,4,1,0,2,1,38,2,16,1,0,0,2,10,8,0,0,0,0,0, 
323,org::apache::lucene::index::TermVectorOffsetInfo ,0,0,0,0,0,3,0,0,3,32,25,10.6667,9,5,3.0,23,22,7.66667,209.143,129.978,2.99256,0.0436665,0.00705617,0.0796972,0.00545641,8,1,8,0,21,0,3,0,33,7,9,2,0,0,7,7,11,1,0,0,0,0, 
324,org::apache::lucene::benchmark::byTask::Benchmark ,4,4,0,0,0,7,0,0,4,198,134,28.2857,154,134,22.0,44,33,6.28571,90.5714,10.518,5.56724,0.053899,0.0140133,0.151014,0.0124283,8,1,2,6,10,0,3,0,70,5,9,3,0,0,5,35,10,0,0,0,0,0, 
325,org::apache::lucene::analysis::standard::StandardTokenizerImpl ,5,5,0,0,0,6,0,0,2,248,135,41.3333,173,79,28.8333,75,56,12.5,61.0,38.905,6.01329,0.250767,0.0607581,0.260938,0.172092,6,1,1,5,171,0,41,0,271,19,9,29,7,0,10,40,64,0,0,0,0,0, 
326,org::apache::lucene::document::DateField ,0,0,0,0,0,13,1,0,7,95,19,7.307689999999999,98,51,7.538460000000001,-3,13,-0.230769,368.143,130.263,4.07967,0.026554,0.00682189,0.0995781,0.00145655,7,1,2,5,21,0,1,0,40,7,9,1,1,0,6,24,12,0,0,0,0,0, 
327,org::apache::lucene::benchmark::byTask::programmatic::Sample ,0,0,0,0,0,4,0,0,2,122,101,30.5,102,101,25.5,20,16,5.0,90.5714,10.959,3.6872,0.0346905,0.00860181,0.0980905,0.00568326,8,1,0,8,1,0,0,0,56,2,9,0,1,0,1,18,2,0,0,0,0,0, 
328,org::apache::lucene::index::CheckIndex ,9,9,0,0,0,14,3,0,2,699,298,49.9286,292,99,20.8571,407,232,29.0714,50.2857,33.643,10.8724,0.532036,0.149002,3.64568,0.352548,17,1,2,15,36,0,4,0,427,9,9,3,3,1,6,150,79,2,0,0,0,0, 
329,org::apache::lucene::index::FormatPostingsTermsConsumer ,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2,2,1,1,1,0,8,2,9,0,0,1,0,6,3,0,0,0,0,0, 
330,org::apache::lucene::benchmark::byTask::tasks::ReopenReaderTask ,1,1,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,4.14286,0.0,1.23854,0.000990187,0.0519223,0.145898,0.106899,3,2,0,3,1,0,0,2,13,2,39,0,0,0,2,8,3,0,0,0,0,0, 
331,org::apache::lucene::index::SegmentTermEnum ,6,6,0,0,0,16,2,0,7,164,39,10.25,139,51,8.6875,25,35,1.5625,368.143,174.308,8.26464,0.0367494,0.0385824,0.264742,0.113436,7,2,2,5,66,0,15,0,132,12,24,8,0,7,4,44,26,0,0,0,0,0, 
332,org::apache::lucene::analysis::TokenStream ,6,6,0,0,0,10,0,0,7,116,28,11.6,83,51,8.3,33,25,3.3,368.143,295.233,7.778010000000001,0.0701776,0.05278290000000001,0.280119,0.140061,90,1,90,0,6,22,0,0,7,4,9,0,0,0,4,5,3,1,0,0,0,0, 
333,org::apache::lucene::analysis::nl::DutchAnalyzer ,0,0,0,0,0,4,0,0,3,4,1,1.0,4,1,1.0,0,0,0.0,239.143,8.10714,0.0,0.0,0.0,0.0,0.0,4,2,0,4,6,0,4,0,31,4,15,3,0,0,4,14,4,0,0,0,0,0, 
334,org::apache::lucene::analysis::PorterStemmer ,1,1,0,0,0,5,1,0,5,133,111,26.6,172,111,34.4,-39,1,-7.8,368.143,127.255,2.99922,0.00773124,0.00902615,0.08484560000000001,0.0154708,5,1,1,4,231,0,8,0,312,22,9,8,12,0,8,157,164,0,0,0,0,0, 
335,org::apache::lucene::search::PrefixTermEnum ,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,4,6,0,2,0,18,4,24,2,0,0,2,12,6,0,0,0,0,0, 
336,org::apache::lucene::store::je::JELock ,1,1,0,0,0,3,0,0,3,8,6,2.66667,8,5,2.66667,0,1,0.0,143.857,50.5714,3.81886,0.0130551,0.0564659,0.209658,0.108135,1,2,1,0,6,0,1,3,11,4,12,0,0,1,4,4,4,0,0,0,0,0, 
337,org::apache::lucene::queryParser::precedence::ParseException ,0,0,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,187.286,0.0,1.31187,0.00868421,0.00138824,0.0288405,1.14211e-05,5,1,2,3,3,0,5,0,87,3,27,0,0,3,2,23,24,0,0,0,0,0, 
338,org::apache::lucene::search::TermQuery ,3,3,0,0,0,19,6,0,8,206,82,10.8421,147,51,7.736839999999999,59,58,3.10526,368.143,103.945,7.5969,0.08706230000000001,0.015019,0.1906,0.0158696,80,2,73,7,21,1,1,0,30,7,39,1,0,0,6,25,10,0,0,0,0,0, 
339,org::apache::lucene::search::spans::SpanTermQuery ,3,3,0,0,0,11,2,0,6,80,17,7.27273,77,62,7.0,3,16,0.272727,244.714,77.3893,10.4963,0.103477,0.0461827,0.313174,0.103685,27,3,20,7,45,1,1,0,36,10,44,0,0,0,10,33,13,0,0,0,0,0, 
340,org::apache::lucene::util::English ,0,0,0,0,0,3,0,0,2,20,13,6.66667,57,51,19.0,-37,1,-12.3333,246.857,50.9714,1.64243,0.00391152,0.00325183,0.0418737,0.00116335,0,1,0,0,1,0,0,0,72,2,9,0,0,0,2,45,38,0,0,0,0,0, 
341,org::apache::lucene::index::FieldsWriter ,11,11,0,0,0,18,1,1,5,439,80,24.3889,238,56,13.2222,201,57,11.1667,368.143,266.608,11.4058,0.297725,0.106372,0.471706,0.322137,10,1,4,6,45,0,10,0,185,10,9,4,1,0,0,78,27,0,0,0,0,0, 
342,org::apache::lucene::document::DateTools ,2,2,0,0,0,7,1,0,4,106,76,15.1429,47,33,6.714289999999999,59,43,8.42857,213.429,87.9016,4.709540000000001,0.462237,0.0124595,0.127247,0.021855,18,1,13,5,15,0,8,0,126,6,9,8,1,0,5,56,27,0,0,0,0,0, 
343,org::apache::lucene::analysis::ar::ArabicAnalyzer ,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,4,1,0,3,0,11,2,15,1,0,0,2,7,2,0,0,0,0,0, 
344,org::apache::lucene::benchmark::quality::trec::TrecTopicsReader ,1,1,0,0,0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,62.7143,0.0,1.17486,0.0009656819999999999,0.00361796,0.0337529,0.00505055,6,1,2,4,3,0,1,0,60,3,9,1,1,0,2,22,10,0,0,0,0,0, 
345,org::apache::lucene::analysis::SinkTokenizer ,2,2,0,0,0,7,0,0,2,60,17,8.57143,12,4,1.71429,48,17,6.857139999999999,44.8571,19.8095,5.30545,0.0280864,0.0952679,0.325349,0.237195,10,3,10,0,15,4,2,1,28,6,16,0,0,0,6,14,9,0,0,0,0,0, 
346,org::apache::lucene::search::FieldDocSortedHitQueue ,5,5,0,0,0,14,2,0,6,182,47,13.0,131,90,9.35714,51,38,3.64286,242.143,81.5392,8.32875,0.319027,0.07049739999999999,0.33686,0.139153,11,2,1,10,10,0,2,1,123,5,19,0,1,2,0,25,41,0,0,0,0,0, 
347,org::apache::lucene::search::TermScorer ,0,0,0,0,0,17,1,0,7,212,51,12.4706,142,51,8.35294,70,44,4.11765,368.143,124.301,2.64198,0.0281195,0.00502175,0.0666518,0.00155324,8,3,2,6,21,0,11,0,81,7,17,11,0,0,6,29,19,0,0,0,0,0, 
348,org::apache::lucene::swing::models::TableSearcherSimulator ,1,1,0,0,0,2,0,0,2,2,1,1.0,4,3,2.0,-2,0,-1.0,187.0,91.8571,2.55041,0.0106646,0.0533105,0.174739,0.10691,15,1,0,15,1,0,0,0,51,2,9,0,0,0,2,27,2,0,0,0,0,0, 
