,classname,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,bugs,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,
614,org::apache::lucene::queryParser::MultiFieldQueryParser , 6 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
615,org::apache::lucene::benchmark::AbstractBenchmarker , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
616,org::apache::lucene::queryParser::precedence::FastCharStream , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
617,org::apache::lucene::search::MultiTermQuery , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
618,org::apache::lucene::store::instantiated::InstantiatedIndexWriter , 3 , 3 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
619,org::apache::lucene::search::BooleanClause , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
620,org::apache::lucene::search::QueryFilter , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
621,org::apache::lucene::analysis::Tokenizer , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
622,org::apache::lucene::store::RAMFile , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
623,org::apache::lucene::benchmark::byTask::feeds::ReutersDocMaker , 7 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
624,org::apache::lucene::search::spell::SpellChecker , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
625,org::apache::lucene::benchmark::stats::TimeData , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
626,org::apache::lucene::search::payloads::PayloadSpanUtil , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
627,org::apache::lucene::search::spans::SpanQueue , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
628,org::apache::lucene::index::memory::MemoryIndex , 6 , 6 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
629,org::apache::lucene::store::instantiated::InstantiatedDocument , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
630,org::apache::lucene::search::Sort , 3 , 3 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
631,org::apache::lucene::index::Payload , 5 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
632,org::apache::lucene::benchmark::byTask::tasks::SearchTravTask , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
633,org::apache::lucene::analysis::compound::hyphenation::TernaryTree , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
634,org::apache::lucene::analysis::ru::RussianAnalyzer , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
635,org::apache::lucene::analysis::LowerCaseTokenizer , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
636,org::apache::lucene::search::highlight::QueryTermExtractor , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
637,org::tartarus::snowball::ext::HungarianStemmer , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
638,org::apache::lucene::search::highlight::SimpleHTMLEncoder , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
639,org::apache::lucene::search::PrefixQuery , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
640,org::apache::lucene::analysis::standard::StandardAnalyzer , 6 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
641,org::apache::lucene::document::FieldSelectorResult , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
642,org::apache::lucene::search::TopFieldDocs , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
643,org::apache::lucene::index::BufferedDeletes , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
644,org::apache::lucene::index::IntBlockPool , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
645,org::apache::lucene::analysis::ar::ArabicLetterTokenizer , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
646,org::apache::lucene::search::SampleComparable , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
647,org::apache::lucene::search::Searcher , 6 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
648,org::apache::lucene::index::InvertedDocEndConsumerPerThread , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
649,org::apache::lucene::analysis::LengthFilter , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
650,org::apache::lucene::search::PhraseQueue , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
651,org::apache::lucene::index::GCJTermDocs , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
652,org::apache::lucene::search::regex::JakartaRegexpCapabilities , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
653,org::apache::lucene::xmlparser::DOMUtils , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
654,org::apache::lucene::util::cache::SimpleMapCache , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
655,org::apache::lucene::analysis::de::GermanAnalyzer , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
656,org::apache::lucene::xmlparser::FilterBuilderFactory , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
657,org::apache::lucene::benchmark::byTask::tasks::RepSumByNameRoundTask , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
658,org::apache::lucene::benchmark::byTask::tasks::RepSumByPrefRoundTask , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
659,org::apache::lucene::index::DefaultSkipListWriter , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
660,org::apache::lucene::index::SegmentMergeQueue , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
661,org::apache::lucene::search::highlight::WeightedSpanTerm , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
662,org::apache::lucene::index::TermsHash , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
663,org::apache::lucene::benchmark::byTask::feeds::SortableSimpleDocMaker , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
664,org::apache::lucene::analysis::KeywordAnalyzer , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
665,org::apache::lucene::xmlparser::builders::CachedFilterBuilder , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
666,org::apache::lucene::search::highlight::TextFragment , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
667,org::apache::lucene::benchmark::byTask::stats::TaskStats , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
668,org::apache::lucene::search::ScoreDoc , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
669,org::apache::lucene::search::ReqExclScorer , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
670,org::apache::lucene::queryParser::precedence::Token , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
671,org::apache::lucene::index::TermInfosWriter , 5 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
672,org::apache::lucene::search::function::ReverseOrdFieldSource , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
673,org::apache::lucene::benchmark::byTask::tasks::CreateIndexTask , 8 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
674,org::apache::lucene::search::highlight::NullFragmenter , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
675,org::apache::lucene::benchmark::byTask::tasks::ClearStatsTask , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
676,org::apache::lucene::queryParser::QueryParserTokenManager , 9 , 9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
677,org::apache::lucene::analysis::ru::RussianCharsets , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
678,org::apache::lucene::search::highlight::WeightedTerm , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
679,org::apache::lucene::queryParser::QueryParser , 18 , 18 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
680,org::apache::lucene::store::RAMOutputStream , 11 , 11 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
681,org::apache::lucene::store::RAMInputStream , 7 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
682,org::apache::lucene::search::PhrasePositions , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
683,org::apache::lucene::analysis::miscellaneous::PrefixAndSuffixAwareTokenFilter , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
684,org::apache::lucene::analysis::br::BrazilianStemmer , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
685,org::apache::lucene::search::SloppyPhraseScorer , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
686,org::apache::lucene::benchmark::quality::QualityStats , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
687,org::apache::lucene::index::DocFieldConsumers , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
688,org::apache::lucene::index::SegmentTermPositionVector , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
689,org::apache::lucene::store::je::JEIndexInput , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
690,org::apache::lucene::search::CachingSpanFilter , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
