,classname,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,numberOfVersionsUntil,numberOfFixesUntil,numberOfRefactoringsUntil,numberOfAuthorsUntil,linesAddedUntil,maxLinesAddedUntil,avgLinesAddedUntil,linesRemovedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,codeChurnUntil,maxCodeChurnUntil,avgCodeChurnUntil,ageWithRespectTo,weightedAgeWithRespectTo,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,bugs,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,Unnamed: 24
756,org::eclipse::jdt::internal::codeassist::select::SelectionOnFieldReference ,1,1,0,0,0,29,4,0,5,160,60,5.51724,145,60,5.0,15,8,0.517241,367.0,54.5152,4.07501,0.00220824,0.006219300000000001,0.097153,0.00103086,3,6,1,2,3,0,0,394,23,3,107,0,0,0,3,11,9,0,0,0,0,0, 
757,org::eclipse::jdt::internal::core::PackageDeclaration ,4,4,0,0,1,39,3,0,8,169,49,4.33333,151,49,3.87179,18,8,0.461538,367.0,68.6407,8.73596,0.0045169,0.134499,8.1114,0.198199,4,4,2,3,21,1,1,52,30,7,127,0,0,1,4,15,11,0,0,0,0,0, 
758,org::eclipse::jdt::core::dom::CompilationUnitResolver ,54,44,3,1,1,155,33,0,12,3557,272,22.9484,2821,285,18.2,736,156,4.748390000000001,333.143,123.398,29.1299,0.13892,0.209644,8.70001,0.347551,29,2,2,28,120,0,5,28,282,16,25,1,3,4,7,106,60,0,0,0,0,0, 
759,org::eclipse::jdt::internal::core::TypeVector ,0,0,0,0,0,25,4,0,4,259,106,10.36,270,109,10.8,-11,7,-0.44,367.0,36.6702,4.07501,0.00220824,0.006219300000000001,0.097153,0.00103086,5,1,2,3,55,0,5,0,78,11,8,0,0,4,11,24,23,0,0,0,0,0, 
760,org::eclipse::jdt::internal::compiler::ast::FalseLiteral ,2,2,1,1,0,24,5,0,4,160,67,6.66667,167,67,6.95833,-7,6,-0.291667,367.0,69.8107,7.2883,0.00336903,0.0120812,0.177191,0.00316137,2,6,0,2,21,0,1,384,38,7,79,0,0,0,7,14,11,0,0,0,0,0, 
761,org::eclipse::jdt::internal::core::SourceRefElementInfo ,0,0,0,0,0,17,4,0,5,112,48,6.588239999999999,120,48,7.05882,-8,4,-0.470588,367.0,51.7564,4.07501,0.00220824,0.006219300000000001,0.097153,0.00103086,4,2,3,1,10,3,2,2,15,5,14,0,0,0,2,6,5,0,0,0,0,0, 
762,org::eclipse::jdt::internal::core::SourceFieldElementInfo ,3,2,0,0,1,21,5,0,5,161,72,7.66667,178,72,8.476189999999999,-17,5,-0.809524,367.0,58.4667,8.124460000000001,0.00451604,0.128171,8.09027,0.169516,3,5,3,0,10,0,2,8,12,5,33,0,0,0,3,6,4,0,0,0,0,0, 
763,org::eclipse::jdt::internal::compiler::ast::ConditionalExpression ,24,23,4,4,0,118,13,0,9,2331,412,19.7542,1959,412,16.6017,372,128,3.15254,367.0,80.3105,20.8651,0.118675,0.0334912,0.502158,0.0118813,13,5,0,13,36,0,9,412,445,9,94,0,0,9,9,142,141,0,0,0,0,0, 
764,org::eclipse::jdt::internal::core::JarEntryFile ,1,1,0,0,0,32,5,0,5,256,81,8.0,253,81,7.90625,3,22,0.09375,367.0,132.693,7.01353,0.0275659,0.013852,0.177418,0.00898451,7,3,0,7,15,0,1,2,38,6,17,1,0,0,6,22,8,0,0,0,0,0, 
765,org::eclipse::jdt::internal::codeassist::complete::CompletionOnMemberAccess ,3,2,1,0,0,32,5,0,5,183,57,5.71875,150,57,4.6875,33,19,1.03125,367.0,90.2795,9.27985,0.010059,0.138828,8.138639999999999,0.20214,4,6,1,3,3,0,1,394,38,3,107,0,0,1,3,16,14,0,0,0,0,0, 
766,org::eclipse::jdt::internal::core::util::ExceptionTableEntry ,0,0,0,0,0,11,4,0,4,52,12,4.72727,40,9,3.63636,12,6,1.09091,322.714,29.8517,4.07501,0.00220824,0.006219300000000001,0.097153,0.00103086,4,2,1,3,15,0,5,0,28,6,24,5,0,0,5,11,8,0,0,0,0,0, 
767,org::eclipse::jdt::internal::compiler::ast::FieldReference ,43,39,8,6,0,150,14,0,9,3997,567,26.6467,3783,567,25.22,214,114,1.42667,367.0,141.094,27.3399,0.354056,0.197558,8.64097,0.311388,20,5,2,18,231,4,10,384,547,22,85,0,0,7,22,197,168,6,0,0,0,0, 
768,org::eclipse::jdt::internal::core::CommitWorkingCopyOperation ,14,14,2,1,0,73,5,0,7,777,178,10.6438,674,178,9.23288,103,41,1.41096,367.0,73.5067,9.604280000000001,0.00430976,0.0146864,0.22883,0.00333713,13,2,1,13,10,0,0,18,141,5,62,0,0,0,2,66,31,0,0,0,0,0, 
769,org::eclipse::jdt::internal::compiler::parser::RecoveredField ,7,7,0,0,2,47,6,0,7,515,168,10.9574,429,168,9.12766,86,60,1.82979,367.0,100.545,10.4389,0.0293428,0.134078,8.14818,0.186232,7,2,1,7,55,1,8,4,186,11,33,0,0,8,11,36,56,0,0,0,0,0, 
770,org::eclipse::jdt::internal::core::UserLibraryManager ,6,6,4,1,0,22,6,0,4,506,120,23.0,625,208,28.4091,-119,12,-5.40909,217.0,133.701,12.236,0.161406,0.0275831,0.317055,0.037134,11,1,5,9,21,0,2,0,128,7,8,1,1,0,6,59,20,0,0,0,0,0, 
771,org::eclipse::jdt::internal::core::SourceTypeElementInfo ,7,4,0,0,1,48,6,0,7,1007,298,20.9792,963,298,20.0625,44,51,0.916667,367.0,87.8779,11.8043,0.014835,0.133889,8.178519999999999,0.170366,17,5,11,6,276,0,10,9,193,24,42,0,0,0,20,54,56,0,0,0,0,0, 
772,org::eclipse::jdt::internal::compiler::ast::JavadocAllocationExpression ,27,24,2,0,1,46,7,0,9,293,35,6.36956,206,17,4.47826,87,35,1.8913,239.143,65.4832,21.221,0.0350639,0.153886,8.41586,0.199331,13,5,1,12,10,1,5,392,142,5,93,0,0,5,4,65,49,0,0,0,0,0, 
773,org::eclipse::jdt::internal::compiler::classfmt::MethodInfo ,13,12,1,1,1,68,16,0,8,1930,237,28.3824,1503,237,22.1029,427,134,6.279409999999999,367.0,129.777,18.395,0.0908168,0.0363041,0.463041,0.0318221,13,2,6,8,435,2,12,3,392,30,30,2,5,0,18,133,112,0,0,0,0,0, 
774,org::eclipse::jdt::core::JavaCore ,172,138,17,6,7,709,69,0,15,38598,2955,54.4401,34292,2942,48.3667,4306,336,6.07334,367.0,100.595,45.5046,1.45113,0.261427,9.15563,0.522379,58,1,25,40,2080,0,182,0,1058,65,0,2,11,0,54,413,217,4,1,0,0,0, 
775,org::eclipse::jdt::internal::core::util::CodeAttribute ,4,3,0,0,0,30,7,0,8,221,85,7.36667,211,67,7.03333,10,19,0.333333,322.714,90.1467,10.1694,0.00288715,0.0202864,0.256506,0.0191937,13,3,1,12,66,0,14,1,1081,12,40,14,0,0,11,352,258,1,0,0,0,0, 
776,org::eclipse::jdt::internal::core::eval::GlobalVariableWrapper ,0,0,0,0,0,14,4,0,4,101,50,7.214289999999999,100,50,7.142860000000001,1,5,0.07142860000000001,367.0,52.8416,4.07501,0.00220824,0.006219300000000001,0.097153,0.00103086,2,1,1,1,6,0,1,0,17,4,11,0,0,1,3,10,5,0,0,0,0,0, 
777,org::eclipse::jdt::internal::compiler::classfmt::ClassFileStruct ,2,1,0,0,1,41,4,0,7,960,285,23.4146,1208,297,29.4634,-248,7,-6.048780000000001,367.0,64.3007,8.93874,0.0230851,0.0148352,0.216678,0.00634486,15,1,12,3,45,5,3,0,67,10,8,0,0,3,9,15,14,0,0,0,0,0, 
778,org::eclipse::jdt::core::dom::TextElement ,5,4,0,0,0,23,8,0,5,177,63,7.69565,41,7,1.78261,136,62,5.913040000000001,229.714,15.9927,10.4485,0.00789354,0.168866,8.224730000000001,0.279514,4,2,2,2,66,0,3,95,63,12,68,2,0,0,3,32,17,0,0,0,0,0, 
779,org::eclipse::jdt::internal::codeassist::select::SelectionJavadocParser ,4,4,0,0,0,9,1,0,3,28,8,3.11111,19,6,2.11111,9,2,1.0,169.571,35.3418,10.1241,0.00498852,0.021925,0.259327,0.0292602,6,3,1,5,36,0,3,135,123,9,67,0,0,3,2,26,34,0,0,0,0,0, 
780,org::eclipse::jdt::internal::core::BinaryField ,9,6,2,1,1,45,11,0,7,337,78,7.48889,213,78,4.73333,124,35,2.75556,367.0,122.181,15.7259,0.018149,0.137737,8.26406,0.169655,14,7,3,13,91,1,0,69,81,14,229,0,0,0,11,59,23,2,0,0,0,0, 
781,org::eclipse::jdt::internal::core::util::CommentRecorderParser ,24,19,0,0,1,35,8,0,9,383,96,10.9429,300,68,8.57143,83,28,2.37143,228.143,27.0653,15.1859,0.0176031,0.0302703,0.381131,0.034904,9,2,4,5,78,1,4,402,193,13,8,0,1,3,7,34,53,1,0,0,0,0, 
782,org::eclipse::jdt::core::dom::DocCommentParser ,36,33,4,2,1,48,6,0,7,900,257,18.75,407,47,8.47917,493,223,10.2708,229.0,47.8178,16.6898,0.04551880000000001,0.04721769999999999,0.440872,0.079908,16,2,1,15,153,0,2,133,638,18,46,2,1,0,2,220,113,1,0,0,0,0, 
783,org::eclipse::jdt::internal::compiler::ast::MemberValuePair ,16,15,4,1,0,41,17,1,8,485,75,11.8293,120,43,2.92683,365,75,8.902439999999999,222.714,71.7756,19.8678,0.0534456,0.159214,8.404069999999999,0.217391,18,2,8,10,6,2,4,380,189,4,27,0,0,4,4,78,60,0,0,0,0,0, 
784,org::eclipse::jdt::internal::compiler::impl::Constant ,7,6,1,1,1,46,9,0,5,5807,1581,126.239,6763,2499,147.022,-956,147,-20.7826,367.0,76.9932,10.2807,0.162745,0.0144449,0.240687,0.00132183,47,1,34,13,528,9,1,151,1500,33,8,0,0,0,33,2062,898,0,0,0,0,0, 
785,org::eclipse::jdt::core::dom::MethodInvocation ,11,8,0,0,0,46,15,0,8,830,189,18.0435,431,189,9.36956,399,91,8.673910000000001,333.143,99.3661,8.63149,0.0202521,0.157177,8.1599,0.238388,6,3,2,5,171,0,10,95,137,19,73,6,0,0,9,72,38,0,0,0,0,0, 
786,org::eclipse::jdt::internal::core::util::StackMapTableAttribute ,1,0,0,0,0,4,1,0,2,80,40,20.0,22,11,5.5,58,29,14.5,150.714,17.9286,2.64277,0.00814371,0.00397758,0.06297480000000001,0.000381817,4,3,1,3,6,0,5,1,33,4,31,5,0,0,4,9,7,0,0,0,0,0, 
787,org::eclipse::jdt::internal::core::PackageFragment ,23,19,3,2,2,104,11,0,7,1487,369,14.2981,1299,369,12.4904,188,39,1.80769,367.0,86.1225,19.6881,0.0334197,0.158057,8.393139999999999,0.224164,30,4,6,25,528,1,3,64,356,33,162,0,1,1,25,179,103,0,0,0,0,0, 
788,org::eclipse::jdt::internal::codeassist::select::SelectionOnQualifiedTypeReference ,3,3,0,0,0,33,6,0,6,192,67,5.81818,180,67,5.45455,12,9,0.363636,367.0,72.7991,6.70304,0.00813088,0.152618,8.10942,0.231938,7,6,2,5,6,0,0,386,38,4,95,0,0,0,3,22,10,0,0,0,0,0, 
789,org::eclipse::jdt::internal::core::search::JavaSearchTypeNameMatch ,1,1,0,0,0,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,87.1429,0.0,0.0,0.0,0.0,0.0,0.0,5,2,3,2,28,0,2,0,35,8,16,2,0,0,8,16,15,0,0,0,0,0, 
790,org::eclipse::jdt::internal::core::search::indexing::IndexManager ,33,30,4,1,3,198,13,0,9,3617,488,18.2677,3066,488,15.4848,551,100,2.78283,367.0,105.595,26.4736,0.144784,0.168102,8.55626,0.215659,46,2,15,38,741,0,11,47,644,39,32,6,9,5,28,285,172,3,0,0,0,0, 
791,org::eclipse::jdt::internal::core::JarPackageFragment ,6,5,0,0,0,51,7,0,6,633,170,12.4118,580,170,11.3725,53,48,1.03922,367.0,123.074,11.6504,0.0409616,0.157821,8.22786,0.243403,12,5,1,11,78,0,0,67,127,13,194,0,2,0,7,77,27,0,0,0,0,0, 
792,org::eclipse::jdt::internal::codeassist::impl::AssistImportDeclaration ,1,1,0,0,1,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,14.7143,0.0,0.0,0.0,0.0,0.0,0.0,2,5,2,0,1,0,1,54,7,2,143,1,0,0,2,3,2,0,0,0,0,0, 
793,org::eclipse::jdt::internal::compiler::ast::IntLiteral ,4,4,0,0,0,31,7,0,6,334,147,10.7742,361,164,11.6452,-27,6,-0.8709680000000001,367.0,53.4363,9.8326,0.00406867,0.0159472,0.23795,0.00356631,6,6,0,6,28,1,3,385,110,8,79,0,0,1,8,25,35,0,0,0,0,0, 
794,org::eclipse::jdt::internal::compiler::parser::Parser ,173,155,20,8,7,520,132,0,12,65571,7452,126.098,59724,7452,114.854,5847,2768,11.2442,367.0,96.24799999999999,43.3291,1.10064,0.188191,1.32835,0.388753,0,1,0,0,0,5,129,282,0,0,8,9,0,43,0,0,0,4,0,0,0,0, 
795,org::eclipse::jdt::internal::core::builder::State ,18,15,3,3,2,74,9,0,10,1263,547,17.0676,961,547,12.9865,302,46,4.08108,329.0,59.7003,18.8534,0.05743769999999999,0.15624,8.37449,0.224009,20,1,4,16,378,0,17,0,560,28,8,3,6,9,6,246,142,1,0,0,0,0, 
796,org::eclipse::jdt::internal::eval::CodeSnippetEvaluator ,8,8,0,0,0,40,4,0,8,441,204,11.025,440,204,11.0,1,10,0.025,367.0,50.6838,8.15196,0.005502600000000001,0.0121476,0.193382,0.00171732,9,2,0,9,21,0,3,19,144,7,15,0,2,2,0,49,20,0,0,0,0,0, 
797,org::eclipse::jdt::core::dom::TypeDeclarationStatement ,12,10,0,0,0,52,12,0,9,741,156,14.25,356,156,6.84615,385,94,7.40385,333.143,96.2851,9.21914,0.0169777,0.155078,8.16436,0.23138,7,3,2,6,153,0,5,95,123,18,73,3,1,0,6,60,31,0,0,0,0,0, 
798,org::eclipse::jdt::internal::compiler::batch::ClasspathJar ,9,7,0,0,0,57,13,0,6,854,168,14.9825,614,100,10.7719,240,167,4.21053,367.0,138.317,15.9456,0.0854353,0.0529245,0.447559,0.12159,10,2,1,9,45,1,5,18,155,10,18,0,0,0,10,77,37,1,0,0,0,0, 
799,org::eclipse::jdt::internal::core::search::matching::JavaSearchNameEnvironment ,10,8,2,1,2,32,7,0,7,237,33,7.40625,190,41,5.9375,47,28,1.46875,291.0,81.135,10.3262,0.00804469,0.137865,8.15305,0.198979,17,1,1,16,15,0,2,12,140,6,11,0,2,2,4,55,31,0,0,0,0,0, 
800,org::eclipse::jdt::internal::eval::InstallException ,0,0,0,0,0,18,4,0,4,93,33,5.16667,85,33,4.72222,8,9,0.444444,367.0,55.9708,4.07501,0.00220824,0.006219300000000001,0.097153,0.00103086,0,1,0,0,0,0,1,0,3,1,22,1,0,0,1,1,1,0,0,0,0,0, 
801,org::eclipse::jdt::internal::core::search::HierarchyScope ,6,5,1,0,2,56,7,0,7,1082,225,19.3214,889,225,15.875,193,109,3.44643,367.0,50.3331,11.8899,0.0126194,0.150196,8.21981,0.233114,19,2,1,18,55,0,10,17,240,11,19,6,3,2,6,109,48,0,0,0,0,0, 
802,org::eclipse::jdt::core::search::TypeNameMatch ,10,9,1,0,0,10,0,0,2,223,73,22.3,254,97,25.4,-31,29,-3.1,89.0,2.20756,5.79221,0.0489282,0.0164667,0.162436,0.0201695,5,1,1,4,28,1,0,0,23,8,8,0,0,0,8,25,7,0,0,0,0,0, 
803,org::eclipse::jdt::internal::core::SearchableEnvironmentRequestor ,7,6,0,0,0,25,3,0,7,244,83,9.76,216,83,8.64,28,38,1.12,367.0,96.5269,8.27771,0.00769731,0.0102336,0.188364,0.000318241,11,2,1,10,6,0,5,12,44,4,31,0,0,0,4,27,12,0,0,0,0,0, 
804,org::eclipse::jdt::internal::compiler::batch::CompilationUnit ,4,3,0,0,0,39,6,0,5,302,73,7.743589999999999,312,73,8.0,-10,13,-0.25641,367.0,61.6485,5.68889,0.00759409,0.00917087,0.137409,0.00200423,6,2,2,4,15,1,5,1,50,6,12,0,0,5,6,18,12,0,0,0,0,0, 
805,org::eclipse::jdt::internal::core::dom::NaiveASTFlattener ,1,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,21.1429,0.0,0.0,0.0,0.0,0.0,0.0,7,2,1,7,55,0,3,0,48,11,13,2,5,0,4,31,15,0,0,0,0,0, 
806,org::eclipse::jdt::internal::compiler::lookup::MethodVerifier15 ,80,74,18,4,0,106,5,0,7,2472,179,23.3208,1233,137,11.6321,1239,123,11.6887,204.714,78.6175,41.1012,0.502679,0.264004,9.0788,0.466338,13,2,1,13,351,0,0,4,747,27,44,0,0,0,2,249,291,8,1,1,1,0, 
807,org::eclipse::jdt::internal::compiler::parser::RecoveryScannerData ,1,0,0,0,0,2,0,0,1,11,11,5.5,3,3,1.5,8,8,4.0,126.0,0.142857,1.27976,0.00102598,0.00204863,0.0309505,0.000274118,2,1,2,0,1,0,13,0,42,2,8,0,0,13,2,2,10,0,0,0,0,0, 
808,org::eclipse::jdt::internal::core::search::matching::InternalSearchPattern ,4,4,0,0,0,17,2,0,7,99,22,5.82353,62,14,3.64706,37,14,2.17647,217.0,62.5815,9.526869999999999,0.0176515,0.125977,8.11153,0.153065,10,1,3,7,10,1,3,0,64,5,8,0,0,3,0,39,18,1,0,0,0,0, 
809,org::eclipse::jdt::internal::formatter::DefaultCodeFormatter ,31,22,2,1,1,88,29,0,10,1783,180,20.2614,1339,161,15.2159,444,160,5.04545,261.571,109.425,26.0554,0.237265,0.222215,8.66831,0.403815,12,2,2,10,153,0,10,9,370,18,10,8,13,2,5,110,75,0,0,0,0,0, 
810,org::eclipse::jdt::core::dom::MemberValuePair ,6,5,0,0,0,32,6,0,6,643,183,20.0938,92,12,2.875,551,183,17.2187,226.0,5.70384,8.03932,0.00565482,0.153961,8.13872,0.231673,5,2,1,5,105,0,5,95,109,15,68,3,0,0,6,56,28,0,0,0,0,0, 
811,org::eclipse::jdt::internal::codeassist::complete::CompletionOnImportReference ,0,0,0,0,0,26,4,0,4,136,55,5.23077,136,55,5.23077,0,6,0.0,367.0,48.9181,4.07501,0.00220824,0.006219300000000001,0.097153,0.00103086,2,3,1,1,1,0,0,387,12,2,32,0,0,0,2,7,4,0,0,0,0,0, 
812,org::eclipse::jdt::internal::core::UserLibrary ,9,8,3,0,0,25,6,0,5,153,36,6.12,71,13,2.84,82,23,3.28,217.0,64.2838,16.4146,0.0231139,0.143907,8.29439,0.189304,20,1,2,18,28,0,10,0,141,8,8,10,0,0,8,78,33,0,0,0,0,0, 
813,org::eclipse::jdt::internal::compiler::ast::BinaryExpression ,18,18,4,3,0,81,8,0,9,7934,1737,97.9506,7679,1737,94.8025,255,339,3.14815,367.0,118.127,19.8456,0.409688,0.146852,8.3719,0.175875,17,5,4,13,253,4,3,412,1782,23,94,0,0,3,22,498,418,0,0,0,0,0, 
814,org::eclipse::jdt::internal::core::builder::ClasspathLocation ,5,4,1,1,0,26,5,0,9,130,37,5.0,96,37,3.69231,34,14,1.30769,329.0,71.4352,7.56137,0.00447013,0.0105395,0.176547,0.00115525,6,1,4,2,45,3,0,0,18,10,8,0,0,0,8,13,6,0,0,0,0,0, 
815,org::eclipse::jdt::internal::core::ResolvedSourceType ,4,4,0,0,1,11,3,0,4,34,7,3.09091,24,5,2.18182,10,6,0.909091,175.0,34.1513,9.59103,0.007576,0.139308,8.14107,0.206304,4,7,3,2,15,1,1,69,26,6,298,1,0,0,5,12,7,0,0,0,0,0, 
816,org::eclipse::jdt::internal::core::DiscardWorkingCopyOperation ,6,6,3,1,1,13,2,0,4,52,18,4.0,56,31,4.30769,-4,12,-0.307692,261.571,48.4698,5.25685,0.00240096,0.00790131,0.125004,0.0010311,8,2,1,8,6,0,0,18,41,4,62,0,0,0,2,29,8,0,0,0,0,0, 
817,org::eclipse::jdt::core::dom::ChildPropertyDescriptor ,1,1,0,0,0,9,5,0,4,12,4,1.33333,11,4,1.22222,1,1,0.111111,224.857,76.9405,6.70304,0.00381663,0.152618,8.10942,0.231938,6,2,4,2,6,0,3,0,18,4,15,2,0,1,3,6,6,0,0,0,0,0, 
818,org::eclipse::jdt::internal::codeassist::impl::AssistOptions ,8,5,1,1,0,36,5,0,6,670,83,18.6111,337,71,9.36111,333,82,9.25,354.571,80.5139,14.1631,0.0206602,0.0232665,0.34242,0.00953767,5,1,2,3,3,0,32,0,155,3,8,0,1,15,2,59,52,0,0,0,0,0, 
819,org::eclipse::jdt::internal::compiler::lookup::WildcardBinding ,28,27,3,1,0,99,5,0,8,1946,315,19.6566,856,116,8.646460000000001,1090,315,11.0101,220.714,49.8048,27.658,0.176695,0.18113,8.612110000000001,0.267068,15,4,8,10,351,0,10,49,533,27,148,0,0,10,25,143,150,1,0,1,0,0, 
820,org::eclipse::jdt::internal::compiler::ast::ArrayAllocationExpression ,5,4,0,0,0,55,8,0,7,671,184,12.2,668,184,12.1455,3,22,0.0545455,367.0,69.3709,9.133410000000001,0.0241289,0.137633,8.131960000000001,0.20024,8,4,1,7,15,0,3,384,142,6,69,0,0,3,6,44,38,0,0,0,0,0, 
821,org::eclipse::jdt::internal::core::search::matching::SecondaryTypeDeclarationPattern ,1,1,0,0,0,2,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,133.571,0.0,0.0,0.0,0.0,0.0,0.0,2,5,0,2,6,0,1,69,13,4,54,1,0,0,2,8,4,1,0,0,0,0, 
822,org::eclipse::jdt::core::dom::EnhancedForStatement ,5,4,0,0,0,35,8,0,6,957,285,27.3429,276,86,7.88571,681,285,19.4571,239.571,12.1797,6.84846,0.00470788,0.151789,8.10896,0.231177,7,3,1,7,120,0,7,95,141,16,73,4,0,0,7,70,35,0,0,0,0,0, 
823,org::eclipse::jdt::internal::core::JavaElementRequestor ,0,0,0,0,0,17,4,0,5,478,226,28.1176,487,226,28.6471,-9,9,-0.529412,367.0,41.4441,5.1154,0.00327472,0.00769445,0.121597,0.00113041,1,1,1,0,120,1,12,0,105,16,15,0,0,0,16,40,27,0,0,0,0,0, 
824,org::eclipse::jdt::internal::compiler::lookup::Scope ,214,200,38,15,3,450,12,0,12,25117,1261,55.8156,21204,1261,47.12,3913,429,8.69556,367.0,96.5124,48.7643,1.02462,0.29613,9.30758,0.562141,144,1,131,30,2850,3,13,249,2877,76,8,0,4,2,60,836,972,8,0,2,1,0, 
825,org::eclipse::jdt::core::dom::BindingComparator ,19,17,0,0,0,31,19,0,6,515,95,16.6129,374,92,12.0645,141,41,4.54839,193.0,33.0488,18.3087,0.05668290000000001,0.14051,8.3227,0.165048,1,1,1,0,0,0,0,0,3,1,8,0,0,0,0,3,1,0,0,0,0,0, 
826,org::eclipse::jdt::internal::formatter::AbortFormatting ,0,0,0,0,0,8,1,0,4,13,6,1.625,10,6,1.25,3,2,0.375,264.857,70.2308,1.70656,0.0017135,0.00197306,0.038262,3.30855e-05,2,1,1,1,0,0,2,0,4,1,23,1,0,1,1,2,1,0,0,0,0,0, 
827,org::eclipse::jdt::internal::core::util::ResourceCompilationUnit ,3,2,1,0,0,9,1,0,3,17,10,1.88889,15,5,1.66667,2,5,0.222222,131.857,15.4958,5.2415,0.00259933,0.0092443,0.129752,0.00213974,2,3,0,2,1,0,1,6,15,2,18,1,0,0,2,6,4,0,0,0,0,0, 
828,org::eclipse::jdt::internal::core::CompilationUnitProblemFinder ,21,17,1,1,0,74,7,0,9,423,44,5.71622,352,50,4.75676,71,17,0.9594590000000001,325.0,119.241,18.4584,0.0435567,0.148013,8.34492,0.192392,7,2,1,6,21,0,0,28,57,7,25,0,0,0,3,17,8,0,0,0,0,0, 
829,org::eclipse::jdt::internal::compiler::ast::PostfixExpression ,0,0,0,0,0,36,4,0,4,374,76,10.3889,376,76,10.4444,-2,13,-0.0555556,367.0,70.9236,3.9771,0.0072741,0.00585268,0.09405319999999999,0.0007569860000000001,3,6,0,3,15,0,0,415,39,6,93,0,0,0,6,16,10,0,0,0,0,0, 
830,org::eclipse::jdt::internal::compiler::problem::ProblemReporter ,194,161,15,5,1,479,70,2,12,22297,2482,46.5491,16639,2576,34.73699999999999,5658,459,11.8121,367.0,129.576,43.7616,1.05979,0.250347,9.10871,0.454513,156,2,129,36,81003,1,5,4,6571,403,13,4,16,1,387,2603,1033,8,2,1,0,0, 
831,org::eclipse::jdt::internal::codeassist::complete::CompletionOnKeyword1 ,2,0,0,0,0,12,4,0,7,26,5,2.16667,15,4,1.25,11,5,0.916667,282.0,90.3571,6.93237,0.0037492,0.00985736,0.162632,0.00115402,1,6,1,0,21,0,2,385,23,7,98,1,0,1,6,12,7,0,0,0,0,0, 
832,org::eclipse::jdt::internal::compiler::lookup::ClassScope ,82,77,18,6,1,239,14,0,12,13423,873,56.1632,12995,896,54.3724,428,103,1.79079,367.0,54.9122,41.9795,0.252129,0.260381,9.09051,0.468793,34,2,17,25,325,0,2,262,1091,26,80,0,13,2,6,362,310,1,1,0,0,0, 
833,org::eclipse::jdt::internal::core::search::PathCollector ,1,1,0,0,0,21,5,0,6,344,131,16.381,560,154,26.6667,-216,9,-10.2857,367.0,52.1578,6.37753,0.00294892,0.00918829,0.150044,0.0011603,3,2,3,0,3,0,1,0,12,3,10,0,0,1,3,8,3,0,0,0,0,0, 
834,org::eclipse::jdt::internal::compiler::ast::BranchStatement ,10,10,1,1,0,35,9,0,6,253,66,7.228569999999999,236,66,6.74286,17,9,0.485714,367.0,99.738,11.17,0.0142683,0.0238635,0.287591,0.0219418,2,3,0,2,3,3,4,380,39,3,38,0,0,4,3,13,9,0,0,0,0,0, 
835,org::eclipse::jdt::internal::codeassist::complete::CompletionJavadoc ,1,1,0,0,0,6,2,0,3,39,36,6.5,37,34,6.16667,2,2,0.333333,140.143,15.2344,5.0061,0.00565657,0.00791127,0.120669,0.00103807,9,3,1,8,21,0,1,388,222,7,33,0,3,1,4,47,74,0,0,0,0,0, 
836,org::eclipse::jdt::internal::formatter::Scribe ,102,88,16,3,4,172,70,0,8,6871,959,39.9477,3179,425,18.4826,3692,836,21.4651,264.857,166.729,36.1202,0.931112,0.266099,8.97466,0.528753,27,1,5,23,3160,0,39,35,3184,80,8,19,39,20,32,752,764,9,1,0,0,1, 
837,org::eclipse::jdt::internal::core::MemberElementInfo ,2,2,0,0,0,22,4,0,6,282,92,12.8182,305,92,13.8636,-23,4,-1.04545,367.0,48.0942,5.194380000000001,0.00227408,0.00784493,0.123602,0.00115776,8,3,8,0,15,3,3,4,18,6,19,0,0,0,3,6,6,0,0,0,0,0, 
838,org::eclipse::jdt::internal::codeassist::impl::AssistPackageDeclaration ,1,1,0,0,1,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,14.7143,0.0,0.0,0.0,0.0,0.0,0.0,3,5,2,1,3,0,1,53,10,3,134,1,0,0,3,5,3,0,0,0,0,0, 
839,org::eclipse::jdt::core::search::SearchParticipant ,11,9,3,0,1,39,4,0,9,544,138,13.9487,270,59,6.923080000000001,274,89,7.025639999999999,236.0,29.5176,13.6626,0.0117541,0.147282,8.245619999999999,0.214025,7,1,4,4,45,1,0,0,30,10,8,0,0,0,9,20,8,0,0,0,0,0, 
