,classname,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,bugs,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,
569,org::eclipse::jdt::internal::compiler::lookup::Binding , 7 , 6 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
570,org::eclipse::jdt::core::dom::DoStatement , 10 , 9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
571,org::eclipse::jdt::internal::compiler::util::GenericXMLWriter , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
572,org::eclipse::jdt::internal::core::Region , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
573,org::eclipse::jdt::internal::codeassist::impl::AssistCompilationUnit , 1 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
574,org::eclipse::jdt::internal::core::BatchOperation , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
575,org::eclipse::jdt::internal::core::JarPackageFragmentRoot , 19 , 17 , 2 , 1 , 2 , 0 , 0 , 0 , 0 , 0 , 
576,org::eclipse::jdt::internal::codeassist::CompletionEngine , 205 , 169 , 9 , 1 , 6 , 7 , 0 , 0 , 0 , 0 , 
577,org::eclipse::jdt::internal::compiler::ast::TryStatement , 31 , 29 , 3 , 2 , 0 , 3 , 0 , 0 , 0 , 0 , 
578,org::eclipse::jdt::internal::compiler::lookup::ParameterizedGenericMethodBinding , 44 , 42 , 12 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 
579,org::eclipse::jdt::core::dom::Javadoc , 8 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
580,org::eclipse::jdt::internal::core::ElementCache , 4 , 3 , 2 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 
581,org::eclipse::jdt::internal::compiler::lookup::ReferenceBinding , 50 , 49 , 3 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 
582,org::eclipse::jdt::core::dom::InfixExpression , 11 , 10 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
583,org::eclipse::jdt::internal::codeassist::complete::CompletionOnJavadocAllocationExpression , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
584,org::eclipse::jdt::internal::compiler::util::HashtableOfInt , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
585,org::eclipse::jdt::internal::compiler::env::ClassSignature , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
586,org::eclipse::jdt::internal::formatter::CodeFormatterVisitor , 132 , 108 , 7 , 0 , 3 , 2 , 0 , 0 , 0 , 0 , 
587,org::eclipse::jdt::internal::core::util::ParameterAnnotation , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
588,org::eclipse::jdt::internal::compiler::ast::LabeledStatement , 8 , 7 , 2 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 
589,org::eclipse::jdt::core::dom::NormalAnnotation , 4 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
590,org::eclipse::jdt::core::dom::BlockComment , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
591,org::eclipse::jdt::internal::core::util::SimpleWordSet , 1 , 1 , 1 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 
592,org::eclipse::jdt::internal::compiler::ast::AnnotationMethodDeclaration , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
593,org::eclipse::jdt::core::search::ReferenceMatch , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
594,org::eclipse::jdt::internal::codeassist::impl::AssistSourceField , 2 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
595,org::eclipse::jdt::core::dom::DefaultASTVisitor , 7 , 5 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
596,org::eclipse::jdt::internal::core::JavaElementDeltaBuilder , 8 , 6 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
597,org::eclipse::jdt::internal::core::ClassFileWorkingCopy , 7 , 4 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
598,org::eclipse::jdt::internal::compiler::ast::AllocationExpression , 20 , 19 , 2 , 2 , 0 , 1 , 0 , 0 , 0 , 0 , 
599,org::eclipse::jdt::internal::compiler::SourceElementNotifier , 2 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
600,org::eclipse::jdt::core::dom::ASTVisitor , 5 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
601,org::eclipse::jdt::internal::core::util::BindingKeyParser , 24 , 22 , 4 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
602,org::eclipse::jdt::core::dom::Modifier , 6 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
603,org::eclipse::jdt::internal::core::dom::rewrite::RewriteEvent , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
604,org::eclipse::jdt::internal::core::util::MethodInfo , 3 , 3 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
605,org::eclipse::jdt::internal::core::builder::AbstractImageBuilder , 41 , 35 , 2 , 0 , 1 , 2 , 0 , 0 , 0 , 0 , 
606,org::eclipse::jdt::internal::compiler::ast::NullLiteral , 7 , 7 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
607,org::eclipse::jdt::internal::compiler::flow::InsideSubRoutineFlowContext , 6 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
608,org::eclipse::jdt::internal::compiler::util::ObjectVector , 3 , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
609,org::eclipse::jdt::core::dom::AnonymousClassDeclaration , 7 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
610,org::eclipse::jdt::internal::compiler::ast::QualifiedTypeReference , 16 , 16 , 2 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
611,org::eclipse::jdt::internal::compiler::ast::OR_OR_Expression , 12 , 12 , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 
612,org::eclipse::jdt::internal::core::util::SourceFileAttribute , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
613,org::eclipse::jdt::core::dom::Expression , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
614,org::eclipse::jdt::internal::compiler::util::Messages , 7 , 5 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
615,org::eclipse::jdt::internal::core::CopyElementsOperation , 8 , 6 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
616,org::eclipse::jdt::internal::compiler::ast::SynchronizedStatement , 17 , 17 , 1 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 
617,org::eclipse::jdt::internal::core::RenameElementsOperation , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
618,org::eclipse::jdt::internal::core::jdom::DOMImport , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
619,org::eclipse::jdt::internal::compiler::ast::SingleTypeReference , 4 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
620,org::eclipse::jdt::internal::codeassist::InternalCompletionProposal , 5 , 4 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
621,org::eclipse::jdt::internal::compiler::ast::UnaryExpression , 10 , 10 , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 
622,org::eclipse::jdt::core::dom::ASTRecoveryPropagator , 7 , 6 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
623,org::eclipse::jdt::core::Flags , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
624,org::eclipse::jdt::internal::core::CreatePackageDeclarationOperation , 8 , 8 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
625,org::eclipse::jdt::internal::compiler::problem::AbortMethod , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
626,org::eclipse::jdt::internal::core::JavaElementDelta , 14 , 10 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 
627,org::eclipse::jdt::core::dom::WhileStatement , 9 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
628,org::eclipse::jdt::core::dom::InstanceofExpression , 8 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
629,org::eclipse::jdt::internal::compiler::impl::CharConstant , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
630,org::eclipse::jdt::internal::compiler::lookup::LocalTypeBinding , 11 , 10 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
631,org::eclipse::jdt::internal::compiler::impl::CompilerOptions , 76 , 57 , 3 , 1 , 2 , 1 , 0 , 0 , 0 , 0 , 
632,org::eclipse::jdt::internal::core::eval::RequestorWrapper , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
633,org::eclipse::jdt::internal::compiler::parser::ScannerHelper , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
634,org::eclipse::jdt::internal::core::search::matching::MultiTypeDeclarationPattern , 10 , 9 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
635,org::eclipse::jdt::internal::core::SelectionRequestor , 26 , 24 , 3 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
636,org::eclipse::jdt::core::dom::FieldDeclaration , 13 , 10 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
637,org::eclipse::jdt::internal::eval::GlobalVariable , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
638,org::eclipse::jdt::core::dom::MemberValuePairBinding , 6 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
639,org::eclipse::jdt::internal::core::hierarchy::TypeHierarchy , 27 , 27 , 2 , 0 , 1 , 1 , 1 , 0 , 0 , 0 , 
640,org::eclipse::jdt::internal::compiler::lookup::ParameterizedTypeBinding , 69 , 66 , 12 , 4 , 0 , 2 , 0 , 1 , 0 , 0 , 
641,org::eclipse::jdt::internal::codeassist::select::SelectionOnArgumentName , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
642,org::eclipse::jdt::internal::eval::CodeSnippetTypeDeclaration , 3 , 3 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
643,org::eclipse::jdt::internal::eval::EvaluationResult , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
644,org::eclipse::jdt::internal::core::search::indexing::IndexingParser , 1 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
645,org::eclipse::jdt::core::JDTCompilerAdapter , 30 , 27 , 1 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 
646,org::eclipse::jdt::internal::codeassist::CompletionRequestorWrapper , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
647,org::eclipse::jdt::internal::core::CreateElementInCUOperation , 9 , 9 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
648,org::eclipse::jdt::internal::core::dom::rewrite::ListRewriteEvent , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
649,org::eclipse::jdt::core::dom::Assignment , 9 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
650,org::eclipse::jdt::core::dom::NullLiteral , 5 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
651,org::eclipse::jdt::internal::core::JavaElement , 36 , 32 , 3 , 1 , 3 , 1 , 0 , 0 , 0 , 0 , 
652,org::eclipse::jdt::internal::formatter::comment::CommentLine , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
653,org::eclipse::jdt::internal::codeassist::complete::CompletionOnMessageSend , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
654,org::eclipse::jdt::core::dom::ArrayInitializer , 5 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
655,org::eclipse::jdt::internal::codeassist::impl::AssistTypeParameter , 1 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
656,org::eclipse::jdt::internal::formatter::align::AlignmentException , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
657,org::eclipse::jdt::core::CompletionFlags , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
658,org::eclipse::jdt::core::compiler::CategorizedProblem , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
659,org::eclipse::jdt::internal::compiler::ast::AbstractMethodDeclaration , 35 , 32 , 1 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 
660,org::eclipse::jdt::internal::core::util::Messages , 17 , 13 , 1 , 1 , 1 , 1 , 0 , 0 , 0 , 0 , 
661,org::eclipse::jdt::internal::core::CreateFieldOperation , 10 , 10 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
662,org::eclipse::jdt::internal::codeassist::complete::CompletionOnJavadocQualifiedTypeReference , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
663,org::eclipse::jdt::internal::codeassist::complete::CompletionOnLocalName , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
664,org::eclipse::jdt::core::dom::rewrite::ImportRewrite , 7 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
665,org::eclipse::jdt::core::formatter::CodeFormatterApplication , 6 , 4 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
666,org::eclipse::jdt::internal::core::BecomeWorkingCopyOperation , 6 , 6 , 2 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 
667,org::eclipse::jdt::internal::compiler::lookup::UnresolvedAnnotationBinding , 1 , 1 , 0 , 0 , 0 , 1 , 0 , 1 , 0 , 0 , 
668,org::eclipse::jdt::core::compiler::batch::BatchCompiler , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
669,org::eclipse::jdt::internal::core::util::SimpleDocument , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
670,org::eclipse::jdt::internal::core::search::matching::ConstructorPattern , 15 , 13 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
671,org::eclipse::jdt::core::dom::RecoveredTypeBinding , 10 , 8 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
672,org::eclipse::jdt::internal::compiler::ast::CastExpression , 50 , 48 , 3 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
673,org::eclipse::jdt::internal::core::ClassFileInfo , 6 , 6 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
674,org::eclipse::jdt::internal::core::DeltaProcessor , 101 , 94 , 24 , 12 , 7 , 2 , 0 , 0 , 0 , 0 , 
675,org::eclipse::jdt::core::dom::TypeDeclaration , 18 , 14 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
676,org::eclipse::jdt::internal::compiler::codegen::ConstantPool , 16 , 16 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
677,org::eclipse::jdt::core::dom::VariableDeclarationExpression , 11 , 9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
678,org::eclipse::jdt::internal::compiler::classfmt::ElementValuePairInfo , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
679,org::eclipse::jdt::internal::compiler::util::FloatUtil , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
680,org::eclipse::jdt::internal::compiler::lookup::NestedTypeBinding , 5 , 5 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
681,org::eclipse::jdt::internal::core::ResolvedSourceField , 2 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
682,org::eclipse::jdt::internal::compiler::SourceElementRequestorAdapter , 15 , 13 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
683,org::eclipse::jdt::internal::codeassist::InternalExtendedCompletionContext , 4 , 4 , 2 , 0 , 1 , 2 , 0 , 2 , 0 , 0 , 
684,org::eclipse::jdt::internal::compiler::ast::AbstractVariableDeclaration , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
685,org::eclipse::jdt::core::dom::AnnotationTypeMemberDeclaration , 8 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
686,org::eclipse::jdt::internal::compiler::parser::TypeConverter , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
687,org::eclipse::jdt::internal::core::util::VerificationInfo , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
688,org::eclipse::jdt::internal::core::SimpleDelta , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
689,org::eclipse::jdt::internal::codeassist::impl::AssistSourceMethod , 2 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
690,org::eclipse::jdt::internal::compiler::classfmt::AnnotationMethodInfo , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
691,org::eclipse::jdt::internal::core::search::matching::IntersectingPattern , 2 , 2 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
692,org::eclipse::jdt::internal::compiler::problem::AbortCompilationUnit , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
693,org::eclipse::jdt::internal::codeassist::complete::CompletionOnArgumentName , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
694,org::eclipse::jdt::core::NamingConventions , 9 , 6 , 2 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 
695,org::eclipse::jdt::internal::core::OverflowingLRUCache , 5 , 5 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
696,org::eclipse::jdt::internal::core::SourceMethodElementInfo , 3 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
697,org::eclipse::jdt::internal::core::util::FieldInfo , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
698,org::eclipse::jdt::internal::formatter::FormatJavadoc , 3 , 2 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
699,org::eclipse::jdt::internal::compiler::codegen::IntegerCache , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
700,org::eclipse::jdt::core::search::PackageReferenceMatch , 2 , 1 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 
701,org::eclipse::jdt::internal::compiler::parser::RecoveredMethod , 15 , 12 , 1 , 1 , 2 , 0 , 0 , 0 , 0 , 0 , 
702,org::eclipse::jdt::internal::core::search::matching::MethodPattern , 23 , 21 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
703,org::eclipse::jdt::internal::core::eval::EvaluationContextWrapper , 2 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
704,org::eclipse::jdt::internal::compiler::flow::InitializationFlowContext , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 
705,org::eclipse::jdt::internal::compiler::ast::Assignment , 28 , 26 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
706,org::eclipse::jdt::internal::compiler::lookup::TypeVariableBinding , 45 , 43 , 7 , 1 , 0 , 1 , 0 , 1 , 0 , 0 , 
707,org::eclipse::jdt::internal::core::util::RecordedParsingInformation , 5 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
708,org::eclipse::jdt::core::formatter::CodeFormatter , 13 , 10 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
709,org::eclipse::jdt::internal::compiler::ast::MagicLiteral , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
710,org::eclipse::jdt::internal::core::BufferCache , 3 , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
711,org::eclipse::jdt::internal::compiler::classfmt::AnnotationInfo , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
712,org::eclipse::jdt::core::dom::rewrite::ListRewrite , 3 , 3 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
713,org::eclipse::jdt::internal::formatter::FormatJavadocReference , 3 , 2 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
714,org::eclipse::jdt::internal::core::CreateInitializerOperation , 7 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
715,org::eclipse::jdt::internal::core::dom::rewrite::TokenScanner , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
716,org::eclipse::jdt::internal::core::builder::AbortIncrementalBuildException , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
717,org::eclipse::jdt::internal::compiler::ReadManager , 1 , 1 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 
718,org::eclipse::jdt::core::search::SearchMatch , 13 , 9 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 
719,org::eclipse::jdt::core::dom::rewrite::TargetSourceRangeComputer , 2 , 1 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
720,org::eclipse::jdt::internal::core::index::DiskIndex , 40 , 39 , 6 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
721,org::eclipse::jdt::internal::core::JarEntryDirectory , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
722,org::eclipse::jdt::internal::eval::CodeSnippetReturnStatement , 3 , 3 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
723,org::eclipse::jdt::internal::core::util::RuntimeVisibleParameterAnnotationsAttribute , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
724,org::eclipse::jdt::internal::compiler::impl::LongConstant , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
725,org::eclipse::jdt::internal::compiler::parser::RecoveredType , 12 , 10 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
726,org::eclipse::jdt::internal::compiler::lookup::SyntheticArgumentBinding , 4 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
727,org::eclipse::jdt::core::CompletionRequestor , 10 , 8 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
728,org::eclipse::jdt::core::search::TypeDeclarationMatch , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
729,org::eclipse::jdt::internal::codeassist::select::SelectionOnQualifiedAllocationExpression , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
730,org::eclipse::jdt::internal::compiler::ast::EqualExpression , 21 , 21 , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 
731,org::eclipse::jdt::internal::core::jdom::CompilationUnit , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
732,org::eclipse::jdt::internal::core::search::matching::ConstructorLocator , 12 , 9 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
733,org::eclipse::jdt::internal::compiler::parser::RecoveredUnit , 6 , 5 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
734,org::eclipse::jdt::internal::core::dom::rewrite::LineInformation , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
735,org::eclipse::jdt::internal::core::TypeParameterElementInfo , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
736,org::eclipse::jdt::internal::eval::CodeSnippetMessageSend , 12 , 11 , 0 , 0 , 1 , 2 , 0 , 0 , 0 , 0 , 
737,org::eclipse::jdt::core::dom::EnumDeclaration , 8 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
738,org::eclipse::jdt::core::search::LocalVariableDeclarationMatch , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
739,org::eclipse::jdt::internal::codeassist::complete::CompletionOnSingleTypeReference , 5 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
740,org::eclipse::jdt::core::dom::PostfixExpression , 8 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
741,org::eclipse::jdt::internal::core::search::indexing::IndexRequest , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
742,org::eclipse::jdt::internal::core::util::AnnotationDefaultAttribute , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
743,org::eclipse::jdt::core::dom::TryStatement , 8 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
744,org::eclipse::jdt::core::dom::VariableDeclaration , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
745,org::eclipse::jdt::internal::codeassist::complete::CompletionOnMethodTypeParameter , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
746,org::eclipse::jdt::internal::compiler::ast::MarkerAnnotation , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
747,org::eclipse::jdt::internal::compiler::ast::FloatLiteral , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
748,org::eclipse::jdt::internal::compiler::ast::WhileStatement , 15 , 15 , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 
749,org::eclipse::jdt::internal::formatter::DefaultCodeFormatterOptions , 63 , 45 , 3 , 0 , 1 , 2 , 1 , 0 , 0 , 0 , 
750,org::eclipse::jdt::internal::core::ClasspathValidation , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 
751,org::eclipse::jdt::internal::compiler::lookup::ProblemPackageBinding , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
752,org::eclipse::jdt::internal::core::search::JavaSearchDocument , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
753,org::eclipse::jdt::core::dom::Statement , 7 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
754,org::eclipse::jdt::internal::compiler::ast::Statement , 9 , 9 , 4 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 
755,org::eclipse::jdt::core::dom::ImportDeclaration , 10 , 9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
756,org::eclipse::jdt::internal::codeassist::select::SelectionOnFieldReference , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
757,org::eclipse::jdt::internal::core::PackageDeclaration , 4 , 4 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
758,org::eclipse::jdt::core::dom::CompilationUnitResolver , 54 , 44 , 3 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 
759,org::eclipse::jdt::internal::core::TypeVector , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
