,classname,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,bugs,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,
552,org::eclipse::pde::internal::ui::wizards::product::UpdateSplashHandlerAction , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
553,org::eclipse::pde::internal::ui::editor::text::ColorManager , 5 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
554,org::eclipse::pde::internal::core::SourceLocation , 2 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
555,org::eclipse::pde::internal::ui::wizards::tools::UpdateBuildpathWizardPage , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
556,org::eclipse::pde::internal::ui::search::dependencies::DependencyExtentQuery , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
557,org::eclipse::pde::internal::ui::wizards::tools::UpdateClasspathJob , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
558,org::eclipse::pde::internal::ui::wizards::plugin::LibraryPluginJarsPage , 5 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
559,org::eclipse::pde::internal::ui::wizards::exports::ExportDestinationTab , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
560,org::eclipse::pde::internal::ui::editor::product::ProductEditorContributor , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
561,org::eclipse::pde::internal::ui::editor::feature::FeatureReferencePage , 4 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
562,org::eclipse::pde::internal::core::feature::FeatureImport , 5 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
563,org::eclipse::pde::internal::ui::wizards::cheatsheet::RegisterCSWizard , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
564,org::eclipse::pde::internal::ui::refactoring::FileRenameParticipant , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
565,org::eclipse::pde::internal::core::PluginModelDelta , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
566,org::eclipse::pde::internal::ui::correction::RemoveInternalDirectiveEntryResolution , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
567,org::eclipse::pde::internal::ui::editor::toc::TocDragAdapter , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
568,org::eclipse::pde::internal::ui::util::TextUtil , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
569,org::eclipse::pde::internal::ui::refactoring::RefactoringActionFactory , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
570,org::eclipse::pde::internal::ui::editor::target::OverviewPage , 7 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
571,org::eclipse::pde::internal::ui::views::dependencies::CallersTreeContentProvider , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
572,org::eclipse::pde::internal::ui::templates::ide::PreferencePageTemplate , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
573,org::eclipse::pde::internal::ui::wizards::tools::ConvertJarsAction , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
574,org::eclipse::pde::internal::ui::editor::ctxhelp::details::CtxHelpContextDetails , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
575,org::eclipse::pde::internal::ui::editor::PDESourcePage , 32 , 24 , 3 , 0 , 3 , 1 , 1 , 0 , 0 , 0 , 
576,org::eclipse::pde::internal::ui::editor::site::SynchronizePropertiesWizardPage , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
577,org::eclipse::pde::internal::core::builders::ExtensionsErrorReporter , 20 , 13 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
578,org::eclipse::pde::internal::ui::editor::site::SiteOutlinePage , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
579,org::eclipse::pde::internal::core::text::bundle::PackageObject , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
580,org::eclipse::pde::internal::ui::templates::rcp::HelloNonUIRCPTemplate , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
581,org::eclipse::pde::internal::ui::util::FileValidator , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
582,org::eclipse::pde::internal::ui::templates::ide::CommonNavigatorTemplate , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
583,org::eclipse::pde::internal::ui::util::ModelModification , 4 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
584,org::eclipse::pde::internal::ui::views::dependencies::HistoryDropDownAction , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
585,org::eclipse::pde::internal::core::cheatsheet::comp::CompCSTaskObject , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
586,org::eclipse::pde::internal::ui::launcher::AbstractPluginBlock , 15 , 13 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 
587,org::eclipse::pde::internal::core::text::plugin::PluginDocumentNodeFactory , 3 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
588,org::eclipse::pde::internal::core::text::toc::TocObject , 5 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
589,org::eclipse::pde::internal::ui::editor::plugin::PluginInputContextManager , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
590,org::eclipse::pde::internal::ui::editor::product::SplashConfigurationSection , 3 , 3 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
591,org::eclipse::pde::internal::ui::build::BuildSiteAction , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
592,org::eclipse::pde::internal::ui::editor::target::TargetInputContextManager , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
593,org::eclipse::pde::internal::runtime::spy::sections::ActiveHelpSection , 4 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
594,org::eclipse::pde::internal::ui::editor::cheatsheet::CSAbstractEditor , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
595,org::eclipse::pde::internal::ui::editor::plugin::rows::ReferenceAttributeRow , 5 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
596,org::eclipse::pde::ui::launcher::JUnitTabGroup , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
597,org::eclipse::pde::internal::ui::build::BuildSiteJob , 10 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
598,org::eclipse::pde::internal::ui::editor::contentassist::XMLElementProposalComparator , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
599,org::eclipse::pde::internal::core::RequiredPluginsInitializer , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
600,org::eclipse::pde::internal::ui::editor::ToggleLinkWithEditorAction , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
601,org::eclipse::pde::internal::core::converter::PluginConverterParser , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
602,org::eclipse::pde::internal::ui::editor::cheatsheet::simple::details::SimpleCSCommandComboPart , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
603,org::eclipse::pde::internal::ui::editor::plugin::rows::ClassAttributeRow , 9 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
604,org::eclipse::pde::internal::ui::correction::OptionalImportPackageResolution , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
605,org::eclipse::pde::internal::ui::editor::feature::FeatureInputContextManager , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
606,org::eclipse::pde::internal::ui::editor::plugin::JavaAttributeWizardPage , 3 , 3 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
607,org::eclipse::pde::internal::ui::parts::MessageLine , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
608,org::eclipse::pde::internal::ui::parts::StructuredViewerPart , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
609,org::eclipse::pde::internal::ui::templates::ide::PopupMenuTemplate , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
610,org::eclipse::pde::internal::core::util::SchemaUtil , 5 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
611,org::eclipse::pde::internal::ui::editor::toc::details::TocAnchorDetails , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
612,org::eclipse::pde::internal::ui::editor::product::ArgumentsSection , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
613,org::eclipse::pde::internal::ui::correction::ExternalizeResolution , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
614,org::eclipse::pde::internal::ui::correction::CreateJREBundleHeaderResolution , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
615,org::eclipse::pde::internal::ui::commands::CommandDetails , 6 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
616,org::eclipse::pde::internal::ui::correction::OrganizeRequireBundleResolution , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
617,org::eclipse::pde::internal::ui::editor::actions::FormatAction , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
618,org::eclipse::pde::internal::ui::wizards::product::ProductDefinitionWizard , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
619,org::eclipse::pde::internal::ui::editor::cheatsheet::simple::actions::SimpleCSAddStepAction , 6 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
620,org::eclipse::pde::internal::ui::samples::ReviewPage , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
621,org::eclipse::pde::internal::core::site::SiteDescription , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
622,org::eclipse::pde::internal::ui::templates::ide::PropertyPageTemplate , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
623,org::eclipse::pde::internal::runtime::spy::sections::ActiveDialogPageSection , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
624,org::eclipse::pde::internal::core::NLResourceHelper , 2 , 2 , 2 , 2 , 1 , 1 , 0 , 1 , 0 , 0 , 
625,org::eclipse::pde::internal::ui::editor::cheatsheet::comp::CompCSContentProvider , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
626,org::eclipse::pde::internal::ui::editor::PDEDetailsSections , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
627,org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSIntro , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
628,org::eclipse::ui::internal::views::log::FilterDialog , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
629,org::eclipse::pde::internal::ui::editor::cheatsheet::comp::CompCSBlock , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
630,org::eclipse::pde::internal::core::text::plugin::PluginBaseNode , 8 , 6 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
631,org::eclipse::pde::internal::ui::search::dialogs::FilteredPluginArtifactsSelectionDialog , 6 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
632,org::eclipse::pde::internal::core::text::DocumentTextNode , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
633,org::eclipse::pde::internal::ui::editor::XMLSourcePage , 2 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
634,org::eclipse::pde::internal::ui::search::dependencies::UnusedDependenciesJob , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
635,org::eclipse::pde::internal::ui::editor::text::TranslationHyperlink , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
636,org::eclipse::pde::internal::ui::PDEPerspective , 3 , 3 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
637,org::eclipse::pde::internal::ui::editor::text::MultilineDamagerRepairer , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
638,org::eclipse::pde::internal::ui::editor::PDEDetails , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
639,org::eclipse::pde::internal::ui::views::plugins::PluginsLabelProvider , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
640,org::eclipse::pde::internal::ui::refactoring::BuildPropertiesChange , 4 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
641,org::eclipse::pde::internal::core::text::DocumentAttributeNode , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
642,org::eclipse::pde::internal::ui::wizards::WizardCollectionElement , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
643,org::eclipse::pde::internal::ui::wizards::ctxhelp::RegisterCtxHelpOperation , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
644,org::eclipse::pde::internal::ui::preferences::PDECompilersConfigurationBlock , 8 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
645,org::eclipse::pde::internal::core::EclipseHomeInitializer , 3 , 3 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
646,org::eclipse::pde::internal::ui::wizards::plugin::TemplateListSelectionPage , 3 , 3 , 0 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 
647,org::eclipse::pde::internal::runtime::registry::PluginObjectAdapter , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
648,org::eclipse::pde::internal::core::site::SiteCategoryDefinition , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
649,org::eclipse::pde::internal::ui::launcher::OpenLogDialog , 2 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
650,org::eclipse::pde::internal::core::product::AboutInfo , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
651,org::eclipse::pde::internal::ui::wizards::tools::OrganizeManifest , 8 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
652,org::eclipse::pde::internal::core::ExternalJavaSearchInitializer , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
653,org::eclipse::pde::internal::ui::editor::schema::SchemaEditorContributor , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
654,org::eclipse::pde::internal::core::PDEAuxiliaryState , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
655,org::eclipse::pde::internal::ui::editor::plugin::BundleHyperlinkDetector , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
656,org::eclipse::pde::internal::core::SourceLocationManager , 20 , 19 , 5 , 3 , 2 , 2 , 0 , 0 , 0 , 0 , 
657,org::eclipse::pde::internal::ui::views::dependencies::HistoryListAction , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
658,org::eclipse::pde::internal::ui::util::SWTUtil , 2 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
659,org::eclipse::ui::internal::views::log::EventDetailsDialogAction , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
660,org::eclipse::pde::internal::core::FeatureModelManager , 11 , 10 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
661,org::eclipse::pde::internal::ui::wizards::provisioner::ProvisionerListSelectionPage , 3 , 2 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
662,org::eclipse::pde::internal::ui::wizards::plugin::AbstractFieldData , 4 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
663,org::eclipse::pde::internal::ui::templates::osgi::HelloOSGiNewWizard , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
664,org::eclipse::pde::internal::ui::editor::plugin::ExtensionDetails , 10 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
665,org::eclipse::pde::internal::ui::correction::AddBundleClassPathMarkerResolution , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
666,org::eclipse::pde::internal::core::text::build::Build , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
667,org::eclipse::pde::internal::ui::search::dependencies::AddNewBinaryDependenciesOperation , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
668,org::eclipse::pde::internal::ui::correction::AddSourceBuildEntryResolution , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
669,org::eclipse::pde::internal::ui::editor::product::ProductOutlinePage , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
670,org::eclipse::pde::internal::ui::views::plugins::CopyToClipboardAction , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
671,org::eclipse::pde::internal::ui::editor::build::AddLibraryDialog , 6 , 6 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
672,org::eclipse::pde::internal::ui::editor::NullUndoManager , 1 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
673,org::eclipse::pde::internal::ui::launcher::JREBlock , 9 , 7 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
674,org::eclipse::pde::internal::ui::templates::ide::MultiPageEditorTemplate , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
675,org::eclipse::pde::internal::core::PDEExtensionRegistry , 10 , 10 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
676,org::eclipse::pde::internal::runtime::PDERuntimeMessages , 20 , 9 , 0 , 0 , 0 , 2 , 0 , 1 , 0 , 0 , 
677,org::eclipse::pde::internal::core::text::ctxhelp::CtxHelpDescription , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
678,org::eclipse::pde::internal::ui::editor::text::AnnotationHover , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
679,org::eclipse::pde::internal::core::text::build::BuildEntry , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
680,org::eclipse::pde::internal::ui::tests::macro::DefaultWidgetResolver , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
681,org::eclipse::pde::internal::ui::search::dependencies::UnusedImportsDialog , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
682,org::eclipse::pde::internal::core::target::WorkspaceTargetModel , 2 , 1 , 0 , 0 , 0 , 2 , 0 , 1 , 0 , 0 , 
683,org::eclipse::pde::internal::ui::launcher::LaunchConfigurationListener , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
684,org::eclipse::pde::internal::ui::editor::validation::AbstractControlValidator , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
685,org::eclipse::pde::internal::ui::editor::build::BuildEditorContributor , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
686,org::eclipse::pde::internal::ui::preferences::SourceCodeLocationsPreferenceNode , 1 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
687,org::eclipse::pde::internal::ui::editor::plugin::ExtensionElementDetails , 11 , 8 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
688,org::eclipse::pde::internal::ui::editor::plugin::ExecutionEnvironmentSection , 13 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
689,org::eclipse::pde::internal::ui::samples::ProjectNamesPage , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
690,org::eclipse::pde::internal::ui::search::PluginSearchQuery , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
691,org::eclipse::pde::internal::ui::editor::target::TargetOutlinePage , 4 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
692,org::eclipse::pde::internal::ui::wizards::tools::UpdateBuildpathWizard , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
693,org::eclipse::pde::internal::ui::wizards::WizardTreeSelectionPage , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
694,org::eclipse::pde::internal::ui::correction::ResolutionGenerator , 19 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
695,org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSEditorContributor , 5 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
696,org::eclipse::pde::internal::ui::correction::RenameProvidePackageResolution , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
697,org::eclipse::pde::internal::core::feature::FeatureURL , 1 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
698,org::eclipse::pde::internal::ui::search::OpenPluginSearchPageAction , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
699,org::eclipse::pde::internal::core::site::AbstractSiteModel , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
700,org::eclipse::pde::internal::ui::editor::contentassist::VirtualSchemaObject , 6 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
701,org::eclipse::pde::internal::ui::editor::plugin::ResourceAttributeValue , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
702,org::eclipse::pde::ui::templates::ComboChoiceOption , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
703,org::eclipse::pde::internal::ui::wizards::extension::NewExtensionPointMainPage , 6 , 6 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
704,org::eclipse::pde::internal::ui::editor::feature::FeatureIncludesPage , 4 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
705,org::eclipse::pde::internal::ui::editor::toc::details::HelpEditorFilter , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
706,org::eclipse::pde::internal::ui::wizards::tools::ConvertProjectsAction , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
707,org::eclipse::pde::internal::ui::elements::ListContentProvider , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
708,org::eclipse::pde::internal::core::text::plugin::PluginNode , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
709,org::eclipse::pde::internal::ui::parts::FormBrowser , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
710,org::eclipse::pde::internal::ui::wizards::target::TargetDefinitionFromPlatformOperation , 2 , 2 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
711,org::eclipse::pde::internal::ui::editor::text::PDEQuickAssistAssistant , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
712,org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSInputContext , 4 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
713,org::eclipse::pde::internal::ui::correction::ExternalizeStringsResolution , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
714,org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSAction , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
715,org::eclipse::pde::internal::ui::wizards::toc::NewTocFileWizard , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
716,org::eclipse::pde::internal::ui::editor::plugin::ImportPackageSection , 22 , 15 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
717,org::eclipse::pde::internal::ui::editor::toc::TocFileValidator , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
718,org::eclipse::pde::internal::ui::wizards::provisioner::update::UpdateSiteProvisionerPage , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
719,org::eclipse::pde::internal::ui::editor::toc::TocDropAdapter , 5 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
720,org::eclipse::pde::internal::ui::templates::ide::DecoratorTemplate , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
721,org::eclipse::pde::internal::runtime::OverlayIcon , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
722,org::eclipse::pde::internal::core::text::bundle::RequireBundleObject , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
723,org::eclipse::pde::internal::ui::editor::target::LocationsSection , 5 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
724,org::eclipse::pde::internal::ui::search::dependencies::CalculateUsesAction , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
725,org::eclipse::pde::internal::ui::editor::target::TargetDefinitionSection , 6 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
726,org::eclipse::pde::internal::ui::editor::cheatsheet::comp::CompCSInputContext , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
727,org::eclipse::pde::internal::ui::editor::toc::TocTreeSection , 10 , 5 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
728,org::eclipse::pde::internal::ui::refactoring::RefactoringPluginInfo , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
729,org::eclipse::pde::internal::core::util::IdUtil , 7 , 6 , 1 , 0 , 0 , 3 , 0 , 2 , 0 , 0 , 
730,org::eclipse::pde::internal::ui::editor::feature::PluginDetailsSection , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
731,org::eclipse::pde::internal::ui::tests::macro::ToggleStructuredCommand , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
732,org::eclipse::pde::internal::core::target::LocationInfo , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
733,org::eclipse::pde::internal::ui::nls::ExternalizeStringsWizard , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
734,org::eclipse::pde::internal::ui::templates::osgi::OSGiSimpleLogServiceNewWizard , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
